mode,device_id,slice_name,latency_ms,throughput_mbps,packet_loss_pct
dynamic,1,URLLC,29.398,6.478,0.943
dynamic,2,eMBB,120.599,6.7,4.674
dynamic,3,URLLC,22.059,8.361,0.65
dynamic,4,mMTC,273.74,0.058,6.33
dynamic,5,mMTC,275.68,4.114,6.335
dynamic,6,eMBB,119.917,7.506,4.66
dynamic,7,eMBB,123.616,2.478,4.663
dynamic,8,mMTC,274.878,0.215,6.332
dynamic,9,eMBB,120.056,6.152,4.562
dynamic,10,mMTC,274.053,9.672,6.425
dynamic,11,URLLC,23.507,2.252,0.685
dynamic,12,mMTC,237.217,0.123,5.21
dynamic,13,mMTC,272.992,0.319,6.471
dynamic,14,eMBB,139.447,5.093,5.663
dynamic,15,mMTC,276.275,0.115,6.348
dynamic,16,eMBB,123.5,9.842,4.656
dynamic,17,mMTC,238.858,14.135,5.134
dynamic,18,mMTC,273.514,0.467,6.398
dynamic,19,mMTC,237.473,0.14,5.046
dynamic,20,mMTC,237.257,0.388,5.048
dynamic,21,eMBB,120.281,5.58,4.699
dynamic,22,mMTC,240.472,0.329,5.167
dynamic,23,eMBB,139.512,3.703,5.746
dynamic,24,eMBB,119.913,4.794,4.512
dynamic,25,eMBB,121.41,9.315,4.576
dynamic,26,URLLC,24.783,0.73,0.577
dynamic,27,mMTC,237.738,8.378,5.036
dynamic,28,mMTC,240.275,0.3,5.082
dynamic,29,eMBB,140.447,4.973,5.784
dynamic,30,URLLC,29.744,6.598,0.813
dynamic,31,mMTC,274.912,0.432,6.329
dynamic,32,mMTC,273.577,0.102,6.422
dynamic,33,URLLC,29.701,0.693,0.895
dynamic,34,URLLC,31.98,6.827,0.92
dynamic,35,mMTC,240.205,0.464,5.074
dynamic,36,mMTC,238.231,7.695,5.219
dynamic,37,mMTC,275.442,0.091,6.473
dynamic,38,mMTC,275.372,0.129,6.357
dynamic,39,eMBB,141.611,6.915,5.672
dynamic,40,mMTC,239.505,0.032,5.207
dynamic,41,eMBB,122.407,2.765,4.668
dynamic,42,URLLC,33.686,3.053,1.078
dynamic,43,URLLC,21.898,1.728,0.552
dynamic,44,URLLC,22.345,3.531,0.682
dynamic,45,mMTC,273.53,0.44,6.438
dynamic,46,URLLC,24.462,0.314,0.518
dynamic,47,eMBB,139.63,7.845,5.682
dynamic,48,mMTC,273.902,0.267,6.4
dynamic,49,URLLC,23.206,2.109,0.688
dynamic,50,eMBB,120.429,9.32,4.629
dynamic,51,URLLC,23.393,2.21,0.633
dynamic,52,eMBB,123.411,9.109,4.532
dynamic,53,eMBB,121.45,7.054,4.529
dynamic,54,eMBB,123.084,9.947,4.515
dynamic,55,mMTC,238.295,14.043,5.138
dynamic,56,eMBB,122.703,2.681,4.635
dynamic,57,mMTC,239.383,10.452,5.197
dynamic,58,eMBB,121.077,6.915,4.703
dynamic,59,mMTC,273.135,0.165,6.468
dynamic,60,mMTC,275.255,0.096,6.405
dynamic,61,eMBB,123.341,5.535,4.563
dynamic,62,eMBB,140.85,3.587,5.715
dynamic,63,URLLC,21.611,2.276,0.585
dynamic,64,eMBB,121.558,4.582,4.559
dynamic,65,eMBB,141.613,8.79,5.721
dynamic,66,mMTC,276.292,0.092,6.35
dynamic,67,mMTC,274.894,0.111,6.368
dynamic,68,URLLC,33.898,5.95,1.198
dynamic,69,URLLC,21.728,1.268,0.624
dynamic,70,mMTC,236.962,0.444,5.07
dynamic,71,URLLC,35.614,6.565,1.116
dynamic,72,mMTC,273.622,0.087,6.428
dynamic,73,mMTC,238.101,0.379,5.064
dynamic,74,mMTC,273.797,0.04,6.5
dynamic,75,mMTC,274.877,11.87,6.472
dynamic,76,URLLC,23.6,1.79,0.561
dynamic,77,URLLC,24.542,3.43,0.578
dynamic,78,URLLC,29.073,8.063,0.975
dynamic,79,mMTC,275.152,0.339,6.508
dynamic,80,eMBB,141.676,8.05,5.749
dynamic,81,URLLC,32.392,0.445,0.969
dynamic,82,mMTC,238.531,6.128,5.147
dynamic,83,URLLC,22.633,1.129,0.68
dynamic,84,eMBB,121.853,8.375,4.585
dynamic,85,URLLC,35.815,3.64,1.133
dynamic,86,URLLC,33.765,7.742,1.125
dynamic,87,URLLC,22.313,2.45,0.592
dynamic,88,URLLC,35.256,4.562,1.123
dynamic,89,mMTC,274.34,0.055,6.506
dynamic,90,eMBB,120.472,8.145,4.57
dynamic,91,URLLC,32.218,2.513,0.807
dynamic,92,mMTC,237.108,0.397,5.101
dynamic,93,mMTC,275.183,0.223,6.436
dynamic,94,mMTC,239.241,13.457,5.205
dynamic,95,URLLC,23.168,0.443,0.624
dynamic,96,URLLC,31.738,4.322,0.937
dynamic,97,eMBB,121.175,8.75,4.671
dynamic,98,eMBB,122.172,8.762,4.583
dynamic,99,eMBB,123.52,10.067,4.654
dynamic,100,mMTC,274.475,0.251,6.341
dynamic,101,mMTC,237.155,3.985,5.077
dynamic,102,eMBB,122.593,9.367,4.66
dynamic,103,eMBB,121.074,2.527,4.639
dynamic,104,URLLC,22.851,2.45,0.564
dynamic,105,eMBB,140.265,3.015,5.729
dynamic,106,URLLC,23.82,1.374,0.65
dynamic,107,mMTC,273.377,0.267,6.386
dynamic,108,mMTC,238.71,0.389,5.201
dynamic,109,mMTC,273.983,0.116,6.419
dynamic,110,mMTC,272.6,0.187,6.322
dynamic,111,mMTC,238.907,0.357,5.054
dynamic,112,eMBB,123.342,4.005,4.679
dynamic,113,eMBB,121.525,5.535,4.62
dynamic,114,mMTC,273.746,0.112,6.382
dynamic,115,eMBB,120.25,6.587,4.569
dynamic,116,mMTC,273.633,6.453,6.346
dynamic,117,URLLC,22.71,1.056,0.607
dynamic,118,URLLC,31.82,0.741,0.839
dynamic,119,eMBB,120.813,3.419,4.55
dynamic,120,mMTC,276.317,0.057,6.509
dynamic,121,URLLC,30.39,8.602,0.839
dynamic,122,URLLC,31.855,2.143,0.829
dynamic,123,URLLC,22.967,2.603,0.656
dynamic,124,mMTC,237.075,13.826,5.232
dynamic,125,mMTC,236.854,0.058,5.162
dynamic,126,mMTC,272.873,0.255,6.399
dynamic,127,eMBB,121.586,3.49,4.585
dynamic,128,eMBB,121.146,9.922,4.68
dynamic,129,mMTC,275.428,0.392,6.346
dynamic,130,URLLC,31.412,4.615,0.86
dynamic,131,URLLC,22.727,6.808,0.544
dynamic,132,eMBB,120.624,8.755,4.545
dynamic,133,URLLC,30.253,5.242,0.865
dynamic,134,eMBB,139.818,2.123,5.668
dynamic,135,eMBB,120.944,8.885,4.602
dynamic,136,eMBB,141.197,6.035,5.793
dynamic,137,mMTC,276.299,0.438,6.358
dynamic,138,eMBB,141.002,8.518,5.786
dynamic,139,eMBB,139.625,7.613,5.81
dynamic,140,URLLC,23.755,8.744,0.553
dynamic,141,mMTC,238.771,0.236,5.178
dynamic,142,eMBB,120.133,7.11,4.511
dynamic,143,URLLC,22.913,1.748,0.598
dynamic,144,eMBB,123.226,6.558,4.649
dynamic,145,URLLC,23.094,1.886,0.674
dynamic,146,URLLC,25.222,9.84,0.567
dynamic,147,eMBB,121.893,7.91,4.657
dynamic,148,mMTC,274.449,0.105,6.445
dynamic,149,mMTC,276.108,0.14,6.433
dynamic,150,URLLC,30.385,6.289,0.928
dynamic,151,URLLC,31.694,1.78,0.886
dynamic,152,mMTC,274.721,0.284,6.367
dynamic,153,mMTC,240.484,0.447,5.208
dynamic,154,URLLC,30.587,3.353,0.869
dynamic,155,mMTC,275.415,0.461,6.414
dynamic,156,mMTC,238.441,12.561,5.101
dynamic,157,eMBB,119.819,6.485,4.624
dynamic,158,mMTC,238.503,0.026,5.102
dynamic,159,mMTC,276.106,0.082,6.482
dynamic,160,eMBB,122.753,9.409,4.695
dynamic,161,URLLC,23.946,2.375,0.509
dynamic,162,URLLC,22.319,1.225,0.676
dynamic,163,URLLC,22.547,0.797,0.537
dynamic,164,URLLC,23.044,1.875,0.638
dynamic,165,URLLC,23.475,2.087,0.604
dynamic,166,mMTC,272.696,0.306,6.37
dynamic,167,mMTC,273.41,0.045,6.357
dynamic,168,mMTC,274.53,0.206,6.495
dynamic,169,eMBB,123.504,4.499,4.534
dynamic,170,eMBB,141.103,6.245,5.786
dynamic,171,eMBB,138.883,3.908,5.687
dynamic,172,mMTC,239.357,13.127,5.158
dynamic,173,mMTC,238.407,13.136,5.065
dynamic,174,eMBB,140.057,3.518,5.769
dynamic,175,URLLC,24.778,2.228,0.495
dynamic,176,mMTC,276.288,0.149,6.43
dynamic,177,URLLC,30.233,2.82,0.838
dynamic,178,mMTC,275.792,0.302,6.494
dynamic,179,eMBB,120.348,4.985,4.664
dynamic,180,mMTC,272.898,0.322,6.348
