mode,slice_name,device_count,avg_latency_ms,p95_latency_ms,p99_latency_ms,avg_throughput_mbps,avg_packet_loss_pct,sla_violation_count,sla_violation_rate_pct,load_ratio
dynamic,mMTC,72,260.515,276.281,276.304,2.443,5.911,72,100.0,1.889
dynamic,eMBB,55,127.096,141.321,141.642,6.432,4.939,55,100.0,2.287
dynamic,URLLC,53,26.949,34.441,35.71,3.475,0.753,53,100.0,2.313
