mode,slice_name,device_count,avg_latency_ms,p95_latency_ms,p99_latency_ms,avg_throughput_mbps,avg_packet_loss_pct,sla_violation_count,sla_violation_rate_pct,load_ratio
dynamic,mMTC,87,253.233,269.657,269.992,1.917,5.701,87,100.0,1.855
dynamic,eMBB,56,114.28,133.181,134.06,6.27,4.282,56,100.0,2.188
dynamic,URLLC,37,25.975,33.919,35.196,4.987,0.682,37,100.0,2.227
