mode,device_id,slice_name,latency_ms,throughput_mbps,packet_loss_pct
dynamic,1,eMBB,88.091,17.31,3.061
dynamic,2,mMTC,169.702,0.565,3.32
dynamic,3,mMTC,168.302,0.598,3.167
dynamic,4,URLLC,15.175,2.97,0.381
dynamic,5,URLLC,18.179,3.648,0.476
dynamic,6,eMBB,85.941,18.482,3.072
dynamic,7,URLLC,21.035,0.641,0.602
dynamic,8,URLLC,21.516,8.953,0.487
dynamic,9,eMBB,85.979,16.281,2.954
dynamic,10,mMTC,194.158,0.226,4.174
dynamic,11,URLLC,15.903,4.446,0.292
dynamic,12,mMTC,167.101,0.515,3.353
dynamic,13,URLLC,22.096,1.45,0.49
dynamic,14,mMTC,168.209,0.576,3.167
dynamic,15,mMTC,167.801,0.316,3.188
dynamic,16,mMTC,195.432,0.554,4.074
dynamic,17,mMTC,169.351,0.533,3.177
dynamic,18,mMTC,194.651,0.362,4.029
dynamic,19,mMTC,193.203,0.526,4.033
dynamic,20,mMTC,168.0,0.26,3.262
dynamic,21,mMTC,169.231,0.109,3.322
dynamic,22,mMTC,170.788,0.504,3.295
dynamic,23,mMTC,196.072,0.386,4.124
dynamic,24,URLLC,15.061,1.756,0.355
dynamic,25,mMTC,193.145,0.648,4.02
dynamic,26,mMTC,196.005,0.069,4.158
dynamic,27,mMTC,170.483,0.434,3.288
dynamic,28,mMTC,194.245,0.295,4.161
dynamic,29,mMTC,196.293,0.616,4.087
dynamic,30,eMBB,84.644,14.339,3.1
dynamic,31,URLLC,23.398,9.203,0.72
dynamic,32,mMTC,167.125,0.723,3.223
dynamic,33,eMBB,84.713,9.574,3.08
dynamic,34,eMBB,99.277,5.668,3.773
dynamic,35,mMTC,170.569,0.382,3.173
dynamic,36,mMTC,193.078,0.572,4.059
dynamic,37,mMTC,193.9,0.169,4.133
dynamic,38,mMTC,193.038,0.5,4.1
dynamic,39,eMBB,84.726,20.333,2.994
dynamic,40,eMBB,85.086,5.757,3.019
dynamic,41,mMTC,170.774,0.317,3.235
dynamic,42,URLLC,15.176,1.356,0.291
dynamic,43,URLLC,23.029,4.309,0.702
dynamic,44,mMTC,196.264,0.378,4.139
dynamic,45,mMTC,167.693,11.209,3.187
dynamic,46,mMTC,195.041,0.397,4.081
dynamic,47,mMTC,167.794,0.458,3.293
dynamic,48,URLLC,20.208,7.7,0.671
dynamic,49,eMBB,85.293,20.11,3.094
dynamic,50,mMTC,194.421,0.425,4.122
dynamic,51,eMBB,86.658,5.113,3.1
dynamic,52,eMBB,86.061,21.408,2.994
dynamic,53,mMTC,194.183,7.992,4.047
dynamic,54,URLLC,15.744,4.211,0.359
dynamic,55,URLLC,17.189,2.479,0.34
dynamic,56,URLLC,15.915,0.89,0.392
dynamic,57,eMBB,85.484,20.589,3.053
dynamic,58,eMBB,85.583,8.676,3.002
