mode,slice_name,device_count,avg_latency_ms,p95_latency_ms,p99_latency_ms,avg_throughput_mbps,avg_packet_loss_pct,sla_violation_count,sla_violation_rate_pct,load_ratio
dynamic,mMTC,100,159.455,169.482,169.739,1.969,3.051,100,100.0,1.326
dynamic,eMBB,37,81.327,91.047,91.287,16.3,2.817,37,100.0,1.624
dynamic,URLLC,43,16.45,21.606,22.207,6.601,0.385,43,100.0,1.616
