mode,slice_name,device_count,avg_latency_ms,p95_latency_ms,p99_latency_ms,avg_throughput_mbps,avg_packet_loss_pct,sla_violation_count,sla_violation_rate_pct,load_ratio
static,mMTC,76,89.699,94.654,94.79,0.574,1.447,74,97.368,0.683
static,eMBB,85,199.402,227.628,228.363,6.153,9.557,85,100.0,3.342
static,URLLC,19,6.474,8.041,8.129,4.769,0.137,0,0.0,0.687
