mode,device_id,slice_name,latency_ms,throughput_mbps,packet_loss_pct
dynamic,1,eMBB,68.094,22.346,2.213
dynamic,2,mMTC,140.322,0.819,2.467
dynamic,3,mMTC,138.935,0.248,2.374
dynamic,4,mMTC,139.444,0.252,2.349
dynamic,5,mMTC,160.775,0.275,3.013
dynamic,6,mMTC,138.751,0.1,2.531
dynamic,7,mMTC,157.714,16.034,3.018
dynamic,8,mMTC,158.377,0.11,3.013
dynamic,9,eMBB,68.526,13.9,2.3
dynamic,10,URLLC,13.161,5.788,0.37
dynamic,11,URLLC,12.685,2.059,0.23
dynamic,12,eMBB,70.523,21.938,2.288
dynamic,13,mMTC,137.16,9.211,2.375
dynamic,14,mMTC,140.268,0.422,2.46
dynamic,15,mMTC,159.786,0.428,2.977
dynamic,16,URLLC,18.773,5.965,0.519
dynamic,17,mMTC,159.624,0.056,3.106
dynamic,18,mMTC,137.684,0.576,2.376
dynamic,19,mMTC,160.243,0.245,2.998
dynamic,20,eMBB,69.36,16.12,2.268
dynamic,21,mMTC,161.198,0.2,3.012
dynamic,22,URLLC,12.192,7.402,0.249
dynamic,23,URLLC,13.929,19.963,0.29
dynamic,24,mMTC,138.626,0.25,2.373
dynamic,25,mMTC,157.461,0.249,2.995
dynamic,26,mMTC,160.148,0.494,3.086
dynamic,27,eMBB,69.863,7.233,2.262
dynamic,28,mMTC,159.231,0.339,3.042
dynamic,29,URLLC,11.868,6.479,0.314
dynamic,30,eMBB,69.401,26.596,2.378
dynamic,31,mMTC,157.411,0.605,3.025
dynamic,32,mMTC,160.233,0.183,3.005
dynamic,33,mMTC,139.574,10.108,2.529
dynamic,34,mMTC,158.453,0.679,2.963
dynamic,35,URLLC,12.733,4.62,0.394
dynamic,36,mMTC,160.56,0.405,2.999
dynamic,37,mMTC,159.651,0.088,3.145
dynamic,38,mMTC,160.471,0.372,2.979
dynamic,39,eMBB,70.661,24.757,2.226
dynamic,40,mMTC,159.855,0.295,2.998
dynamic,41,mMTC,158.222,0.654,3.134
dynamic,42,mMTC,158.354,0.535,3.079
dynamic,43,mMTC,158.766,0.074,2.975
dynamic,44,mMTC,159.028,0.32,3.1
dynamic,45,mMTC,140.026,0.267,2.421
dynamic,46,URLLC,17.534,3.216,0.467
dynamic,47,mMTC,158.546,0.544,3.136
dynamic,48,eMBB,71.711,17.231,2.236
dynamic,49,mMTC,158.153,0.531,3.056
dynamic,50,mMTC,157.357,0.569,3.074
dynamic,51,mMTC,137.779,0.152,2.374
dynamic,52,URLLC,14.489,15.085,0.272
dynamic,53,mMTC,157.766,0.432,3.14
dynamic,54,mMTC,159.276,0.643,3.025
dynamic,55,mMTC,158.083,0.289,3.047
dynamic,56,mMTC,136.642,0.407,2.386
dynamic,57,eMBB,68.609,22.888,2.223
dynamic,58,mMTC,158.835,0.141,2.972
dynamic,59,mMTC,160.109,0.727,3.14
dynamic,60,mMTC,139.584,6.991,2.508
dynamic,61,mMTC,157.541,0.649,3.032
dynamic,62,mMTC,137.778,0.468,2.366
dynamic,63,mMTC,136.714,0.489,2.518
dynamic,64,URLLC,13.225,15.881,0.292
dynamic,65,eMBB,78.786,26.7,2.899
dynamic,66,URLLC,12.925,2.276,0.374
dynamic,67,eMBB,71.16,15.03,2.198
dynamic,68,mMTC,160.166,0.115,3.011
dynamic,69,mMTC,159.312,0.517,3.094
dynamic,70,URLLC,12.282,7.053,0.248
dynamic,71,mMTC,159.109,0.094,3.103
dynamic,72,mMTC,160.105,0.094,2.957
dynamic,73,URLLC,13.477,3.852,0.25
dynamic,74,mMTC,158.921,0.663,3.108
dynamic,75,mMTC,139.59,0.815,2.534
dynamic,76,mMTC,140.337,0.756,2.499
dynamic,77,mMTC,157.689,0.174,2.97
dynamic,78,mMTC,160.707,0.234,3.045
dynamic,79,mMTC,157.439,0.788,3.118
dynamic,80,mMTC,139.346,0.525,2.54
dynamic,81,eMBB,68.733,12.046,2.362
dynamic,82,mMTC,158.426,0.749,3.061
dynamic,83,mMTC,137.848,0.529,2.41
dynamic,84,mMTC,159.436,0.309,2.973
dynamic,85,mMTC,138.615,0.77,2.53
dynamic,86,mMTC,158.151,0.424,3.03
dynamic,87,mMTC,157.47,0.439,3.122
dynamic,88,eMBB,70.782,13.289,2.36
dynamic,89,eMBB,71.333,19.255,2.247
dynamic,90,URLLC,17.711,4.972,0.532
dynamic,91,URLLC,14.574,3.185,0.239
dynamic,92,URLLC,13.683,6.116,0.362
dynamic,93,URLLC,14.273,16.578,0.313
dynamic,94,eMBB,70.258,19.783,2.347
dynamic,95,URLLC,15.091,5.162,0.353
dynamic,96,eMBB,68.263,24.914,2.275
dynamic,97,mMTC,158.638,0.146,3.103
dynamic,98,URLLC,12.502,6.366,0.32
dynamic,99,mMTC,159.617,17.033,3.107
dynamic,100,mMTC,138.937,0.107,2.455
dynamic,101,mMTC,158.214,0.35,3.112
dynamic,102,eMBB,70.734,27.241,2.232
dynamic,103,eMBB,69.633,5.879,2.308
dynamic,104,mMTC,158.255,0.38,3.017
dynamic,105,mMTC,138.174,0.27,2.403
dynamic,106,eMBB,80.383,13.248,2.874
dynamic,107,URLLC,13.429,5.082,0.351
dynamic,108,mMTC,137.254,11.228,2.534
dynamic,109,URLLC,15.04,21.061,0.245
dynamic,110,mMTC,160.874,0.097,3.012
dynamic,111,mMTC,159.803,0.394,2.996
dynamic,112,mMTC,160.414,0.383,3.132
dynamic,113,mMTC,161.117,0.593,3.058
dynamic,114,URLLC,13.158,1.631,0.218
dynamic,115,URLLC,13.159,6.489,0.364
dynamic,116,mMTC,136.659,0.297,2.422
dynamic,117,URLLC,14.901,3.989,0.264
dynamic,118,URLLC,15.913,4.787,0.511
dynamic,119,URLLC,14.08,15.41,0.231
dynamic,120,mMTC,159.728,0.416,3.012
dynamic,121,URLLC,12.284,3.109,0.345
dynamic,122,URLLC,16.966,6.722,0.514
dynamic,123,mMTC,159.03,0.641,3.064
dynamic,124,mMTC,161.182,0.443,3.036
dynamic,125,URLLC,15.218,2.211,0.326
dynamic,126,mMTC,158.35,11.18,3.009
dynamic,127,eMBB,70.669,27.668,2.26
dynamic,128,URLLC,12.464,4.55,0.299
dynamic,129,mMTC,157.936,0.274,3.035
dynamic,130,URLLC,14.989,1.503,0.334
dynamic,131,URLLC,14.687,1.436,0.244
dynamic,132,mMTC,158.406,0.295,2.987
dynamic,133,mMTC,137.027,14.242,2.374
dynamic,134,mMTC,160.882,0.407,3.044
dynamic,135,URLLC,14.111,3.346,0.348
dynamic,136,mMTC,140.015,0.402,2.522
dynamic,137,mMTC,158.056,0.077,2.977
dynamic,138,mMTC,159.443,0.3,3.061
dynamic,139,eMBB,71.669,15.924,2.289
dynamic,140,URLLC,13.528,2.228,0.313
dynamic,141,URLLC,13.839,3.367,0.281
dynamic,142,URLLC,14.851,4.476,0.267
dynamic,143,mMTC,158.314,0.132,3.021
dynamic,144,eMBB,70.694,8.87,2.279
dynamic,145,URLLC,11.976,6.318,0.209
dynamic,146,mMTC,158.783,0.602,3.031
dynamic,147,mMTC,159.838,0.414,3.091
dynamic,148,mMTC,139.891,6.928,2.43
dynamic,149,URLLC,15.064,1.534,0.228
dynamic,150,eMBB,82.167,24.312,2.856
dynamic,151,eMBB,69.429,27.138,2.364
dynamic,152,mMTC,160.081,0.284,3.069
dynamic,153,eMBB,69.313,18.953,2.275
dynamic,154,mMTC,136.693,0.82,2.389
dynamic,155,mMTC,139.816,0.478,2.515
dynamic,156,URLLC,13.72,3.891,0.225
dynamic,157,mMTC,160.919,0.591,2.963
dynamic,158,mMTC,136.969,0.74,2.488
dynamic,159,mMTC,159.973,0.216,3.026
dynamic,160,eMBB,71.27,20.939,2.2
dynamic,161,mMTC,157.611,0.188,3.08
dynamic,162,mMTC,158.388,0.726,2.965
dynamic,163,mMTC,137.142,0.754,2.425
dynamic,164,URLLC,19.369,3.471,0.51
dynamic,165,eMBB,70.686,14.503,2.369
dynamic,166,eMBB,71.052,8.376,2.206
dynamic,167,URLLC,11.668,1.683,0.232
dynamic,168,mMTC,158.071,0.344,3.098
dynamic,169,mMTC,158.85,0.105,3.062
dynamic,170,mMTC,139.474,0.543,2.429
dynamic,171,mMTC,160.985,0.335,3.114
dynamic,172,mMTC,138.327,0.213,2.346
dynamic,173,mMTC,138.232,6.843,2.347
dynamic,174,mMTC,157.44,0.697,2.967
dynamic,175,mMTC,157.566,0.238,2.961
dynamic,176,mMTC,160.147,0.611,2.993
dynamic,177,mMTC,161.079,13.951,3.079
dynamic,178,mMTC,158.976,0.405,3.041
dynamic,179,mMTC,138.028,0.248,2.41
dynamic,180,eMBB,68.888,20.302,2.2
