mode,device_id,slice_name,latency_ms,throughput_mbps,packet_loss_pct
static,1,mMTC,86.435,0.15,1.571
static,2,mMTC,84.917,0.107,1.569
static,3,URLLC,6.861,8.2,0.214
static,4,mMTC,75.098,0.551,1.186
static,5,mMTC,73.045,0.15,1.201
static,6,URLLC,7.694,8.22,0.254
static,7,eMBB,219.861,3.547,10.671
static,8,eMBB,221.242,8.838,10.66
static,9,eMBB,218.861,7.372,10.71
static,10,eMBB,255.0,2.715,13.197
static,11,eMBB,219.808,4.402,10.673
static,12,eMBB,218.578,8.785,10.661
static,13,eMBB,219.963,5.447,10.582
static,14,eMBB,177.673,2.345,6.903
static,15,eMBB,220.832,4.242,10.622
static,16,mMTC,76.816,1.0,1.258
static,17,eMBB,221.8,3.623,10.719
static,18,eMBB,219.828,7.975,10.656
static,19,URLLC,5.889,1.877,0.125
static,20,mMTC,84.499,0.78,1.584
static,21,mMTC,74.969,0.359,1.301
static,22,eMBB,255.052,2.342,13.346
static,23,URLLC,6.462,7.47,0.262
static,24,mMTC,86.703,0.317,1.453
static,25,eMBB,221.967,5.282,10.674
static,26,eMBB,219.654,4.348,10.661
static,27,mMTC,84.956,0.41,1.589
static,28,mMTC,73.091,0.059,1.169
static,29,mMTC,86.67,0.772,1.475
static,30,mMTC,87.774,0.138,1.438
static,31,eMBB,176.856,3.663,6.856
static,32,mMTC,85.042,0.21,1.427
static,33,mMTC,86.463,0.09,1.479
static,34,mMTC,74.853,0.979,1.122
static,35,eMBB,253.935,8.19,13.226
static,36,eMBB,218.347,3.935,10.69
static,37,eMBB,253.699,3.987,13.332
static,38,eMBB,221.407,2.252,10.639
static,39,mMTC,87.196,0.27,1.558
static,40,mMTC,84.319,0.096,1.578
static,41,eMBB,252.262,9.925,13.299
static,42,eMBB,220.119,8.328,10.547
static,43,mMTC,86.996,0.248,1.605
static,44,eMBB,219.731,9.398,10.566
static,45,eMBB,221.066,7.14,10.62
static,46,eMBB,251.736,7.487,13.36
static,47,URLLC,6.861,1.67,0.166
static,48,URLLC,7.999,7.02,0.04
static,49,eMBB,220.388,3.02,10.631
static,50,mMTC,86.481,0.206,1.461
static,51,eMBB,220.495,7.973,10.609
static,52,mMTC,73.594,0.93,1.274
static,53,eMBB,253.019,2.928,13.198
static,54,eMBB,221.567,6.405,10.716
static,55,eMBB,251.921,4.645,13.339
static,56,eMBB,176.033,6.213,6.848
static,57,mMTC,87.588,0.61,1.526
static,58,eMBB,219.611,6.865,10.619
static,59,eMBB,175.034,6.185,6.989
static,60,eMBB,177.724,8.62,6.897
static,61,eMBB,218.523,5.05,10.552
static,62,mMTC,84.941,0.51,1.543
static,63,mMTC,85.944,0.154,1.524
static,64,eMBB,253.773,6.1,13.334
static,65,eMBB,220.002,2.535,10.625
static,66,mMTC,85.461,0.838,1.502
static,67,eMBB,221.257,3.34,10.617
static,68,mMTC,76.265,0.52,1.246
static,69,eMBB,219.737,9.232,10.556
static,70,mMTC,85.346,0.552,1.561
static,71,eMBB,177.129,5.875,6.995
static,72,mMTC,84.455,0.86,1.494
static,73,eMBB,221.71,9.887,10.581
static,74,eMBB,219.453,4.505,10.58
static,75,URLLC,8.607,3.75,0.107
static,76,eMBB,221.091,6.905,10.706
static,77,eMBB,219.126,4.897,10.656
static,78,mMTC,85.58,0.185,1.473
static,79,mMTC,86.161,0.895,1.478
static,80,eMBB,219.366,4.803,10.603
static,81,eMBB,219.951,9.49,10.619
static,82,mMTC,75.388,0.34,1.152
static,83,mMTC,85.388,0.95,1.433
static,84,eMBB,219.539,8.457,10.697
static,85,eMBB,253.466,5.963,13.231
static,86,eMBB,218.489,9.748,10.585
static,87,eMBB,252.83,7.963,13.183
static,88,mMTC,86.146,0.93,1.589
static,89,eMBB,218.223,9.175,10.599
static,90,mMTC,84.983,0.36,1.515
static,91,URLLC,7.056,8.973,0.038
static,92,eMBB,219.418,8.54,10.597
static,93,mMTC,86.593,0.213,1.515
static,94,eMBB,254.656,6.918,13.277
