mode,device_id,slice_name,latency_ms,throughput_mbps,packet_loss_pct
static,1,mMTC,92.04,0.38,1.467
static,2,mMTC,82.136,0.528,1.161
static,3,mMTC,80.144,0.98,1.197
static,4,mMTC,79.697,0.26,1.245
static,5,URLLC,4.896,3.931,0.126
static,6,mMTC,94.8,0.73,1.463
static,7,mMTC,94.312,0.46,1.58
static,8,eMBB,101.635,10.817,4.528
static,9,mMTC,81.103,0.526,1.207
static,10,mMTC,95.133,0.8,1.613
static,11,eMBB,104.654,11.541,4.367
static,12,mMTC,95.376,0.64,1.523
static,13,mMTC,92.146,0.94,1.49
static,14,mMTC,80.047,0.187,1.243
static,15,mMTC,95.131,0.43,1.588
static,16,eMBB,101.316,8.675,4.343
static,17,mMTC,94.653,0.88,1.6
static,18,URLLC,6.818,7.392,0.228
static,19,mMTC,92.913,0.31,1.547
static,20,mMTC,95.149,0.903,1.618
static,21,mMTC,95.414,0.188,1.575
static,22,URLLC,5.802,8.48,0.027
static,23,eMBB,84.439,7.081,2.895
static,24,eMBB,102.517,13.468,4.366
static,25,mMTC,94.44,0.22,1.588
static,26,mMTC,82.113,0.08,1.206
static,27,mMTC,81.739,0.17,1.258
static,28,mMTC,93.21,0.078,1.591
static,29,eMBB,117.165,5.191,5.612
static,30,mMTC,93.046,0.37,1.61
static,31,eMBB,102.991,11.355,4.425
static,32,mMTC,93.141,0.697,1.445
static,33,mMTC,81.913,0.36,1.256
static,34,eMBB,103.775,7.113,4.417
static,35,mMTC,94.728,0.52,1.528
static,36,eMBB,101.772,8.488,4.369
static,37,mMTC,92.332,0.66,1.492
static,38,mMTC,92.102,0.94,1.568
static,39,mMTC,81.487,0.26,1.197
static,40,URLLC,6.475,2.56,0.195
static,41,eMBB,83.924,5.058,2.793
static,42,eMBB,118.339,3.608,5.611
static,43,mMTC,82.974,0.35,1.23
static,44,mMTC,79.308,0.339,1.267
static,45,eMBB,102.925,10.372,4.385
static,46,mMTC,79.781,0.914,1.201
static,47,mMTC,81.679,0.829,1.236
static,48,mMTC,82.089,0.65,1.277
static,49,mMTC,80.924,0.41,1.174
static,50,eMBB,120.179,11.39,5.569
static,51,mMTC,92.198,0.29,1.545
static,52,eMBB,102.002,12.946,4.33
static,53,mMTC,93.0,0.9,1.598
static,54,mMTC,93.063,0.66,1.609
static,55,mMTC,94.757,0.15,1.606
static,56,eMBB,103.781,13.524,4.441
static,57,eMBB,101.205,7.363,4.528
static,58,eMBB,117.713,7.154,5.513
static,59,mMTC,81.675,0.06,1.158
static,60,URLLC,4.76,7.781,0.074
static,61,mMTC,95.016,0.25,1.483
static,62,mMTC,82.478,0.615,1.264
static,63,eMBB,102.862,5.688,4.483
static,64,mMTC,82.702,0.845,1.197
static,65,mMTC,94.887,0.878,1.462
static,66,eMBB,101.322,6.137,4.512
static,67,mMTC,91.871,0.771,1.54
static,68,eMBB,102.546,8.579,4.427
static,69,eMBB,103.582,12.322,4.343
static,70,mMTC,79.673,0.119,1.276
static,71,eMBB,103.049,4.466,4.337
static,72,mMTC,95.281,0.784,1.53
static,73,mMTC,91.952,0.189,1.589
static,74,mMTC,83.226,0.96,1.316
static,75,mMTC,81.587,0.194,1.257
static,76,URLLC,6.384,7.12,0.194
