mode,slice_name,device_count,avg_latency_ms,p95_latency_ms,p99_latency_ms,avg_throughput_mbps,avg_packet_loss_pct,sla_violation_count,sla_violation_rate_pct,load_ratio
static,mMTC,84,87.392,91.831,92.367,0.464,1.45,66,78.571,0.637
static,eMBB,58,123.662,140.743,141.231,5.894,5.585,58,100.0,2.229
static,URLLC,38,8.867,11.449,12.615,4.781,0.192,9,23.684,1.088
