mode,device_id,slice_name,latency_ms,throughput_mbps,packet_loss_pct
static,1,eMBB,238.107,8.717,12.487
static,2,mMTC,75.062,0.679,1.153
static,3,eMBB,207.104,3.21,9.934
static,4,eMBB,241.592,5.53,12.574
static,5,mMTC,84.452,0.518,1.479
static,6,eMBB,242.045,5.553,12.504
static,7,mMTC,84.209,0.77,1.455
static,8,mMTC,73.557,0.36,1.227
static,9,eMBB,240.27,4.935,12.496
static,10,mMTC,72.606,0.9,1.249
static,11,mMTC,84.156,0.664,1.446
static,12,eMBB,207.536,9.935,9.986
static,13,eMBB,165.689,9.398,6.545
static,14,eMBB,209.382,3.235,9.97
static,15,eMBB,209.373,9.79,9.977
static,16,URLLC,6.711,7.89,0.203
static,17,mMTC,74.121,0.65,1.136
static,18,eMBB,238.624,7.19,12.592
static,19,eMBB,207.108,5.75,9.986
static,20,mMTC,83.404,0.6,1.44
static,21,eMBB,208.973,3.993,10.009
static,22,eMBB,238.208,4.5,12.449
static,23,mMTC,84.532,0.99,1.469
static,24,eMBB,210.707,6.31,10.047
static,25,eMBB,207.552,3.768,10.029
static,26,mMTC,84.604,0.91,1.517
static,27,eMBB,210.39,2.138,9.933
static,28,eMBB,238.663,5.355,12.486
static,29,mMTC,83.01,0.41,1.504
static,30,mMTC,85.223,0.74,1.603
static,31,mMTC,73.479,0.473,1.279
static,32,eMBB,241.893,8.76,12.42
static,33,mMTC,74.395,0.47,1.214
static,34,mMTC,71.951,0.808,1.239
static,35,URLLC,7.516,6.01,0.028
static,36,mMTC,82.729,0.903,1.6
static,37,mMTC,73.725,0.217,1.167
static,38,eMBB,209.742,2.63,10.085
static,39,eMBB,208.409,4.037,10.086
static,40,eMBB,239.575,5.285,12.551
static,41,eMBB,207.522,4.73,9.996
static,42,mMTC,74.786,0.97,1.283
static,43,eMBB,207.946,3.857,10.04
static,44,mMTC,82.598,0.74,1.579
static,45,URLLC,4.875,3.14,0.133
static,46,mMTC,82.635,0.25,1.509
static,47,eMBB,241.598,5.805,12.569
static,48,eMBB,167.436,3.245,6.508
static,49,mMTC,83.894,0.83,1.598
static,50,mMTC,73.783,0.27,1.312
static,51,eMBB,208.32,7.987,10.057
static,52,mMTC,82.243,0.929,1.454
static,53,URLLC,4.749,3.18,0.098
static,54,eMBB,208.345,9.455,10.056
static,55,eMBB,207.265,9.623,9.965
static,56,mMTC,85.929,0.47,1.514
static,57,eMBB,208.497,5.59,9.92
static,58,mMTC,85.837,0.54,1.545
static,59,eMBB,239.971,4.415,12.438
static,60,eMBB,210.447,4.875,10.031
static,61,eMBB,206.859,3.71,10.059
static,62,eMBB,209.083,9.085,10.06
static,63,eMBB,207.791,3.255,9.946
static,64,eMBB,208.791,3.312,9.994
static,65,eMBB,166.08,9.133,6.529
static,66,eMBB,207.715,2.035,10.05
static,67,URLLC,8.523,5.37,0.106
static,68,eMBB,206.881,8.735,10.071
static,69,eMBB,209.74,2.897,10.05
static,70,eMBB,206.77,8.13,9.928
static,71,mMTC,82.431,0.432,1.486
static,72,mMTC,82.515,0.5,1.475
static,73,mMTC,73.618,0.541,1.217
static,74,eMBB,209.64,7.915,9.959
static,75,eMBB,207.532,6.293,10.103
static,76,mMTC,82.474,0.69,1.599
static,77,eMBB,209.344,6.232,9.968
static,78,eMBB,210.528,8.227,9.971
static,79,mMTC,84.434,0.391,1.555
static,80,eMBB,208.308,6.957,10.085
static,81,eMBB,239.927,5.378,12.422
static,82,mMTC,84.841,0.93,1.471
static,83,URLLC,3.705,7.668,0.172
static,84,mMTC,84.366,0.87,1.59
static,85,eMBB,207.911,7.98,10.043
static,86,eMBB,207.423,4.205,10.015
static,87,eMBB,207.325,8.367,10.039
static,88,URLLC,5.904,2.581,0.147
static,89,mMTC,74.346,0.18,1.216
static,90,mMTC,83.118,0.837,1.502
static,91,eMBB,207.52,3.175,10.117
static,92,eMBB,238.525,9.803,12.438
static,93,eMBB,210.641,5.98,10.012
static,94,eMBB,207.076,9.695,10.031
static,95,eMBB,206.791,9.05,10.082
static,96,eMBB,209.483,5.47,10.07
static,97,mMTC,85.547,0.327,1.48
static,98,eMBB,208.242,2.07,9.995
static,99,eMBB,240.623,9.363,12.522
static,100,URLLC,5.23,6.68,0.187
static,101,mMTC,86.131,0.69,1.605
static,102,URLLC,7.81,2.468,0.259
static,103,eMBB,207.84,6.742,10.007
static,104,eMBB,209.244,8.037,9.98
static,105,eMBB,240.365,4.822,12.553
static,106,eMBB,240.323,6.48,12.596
static,107,eMBB,240.969,9.828,12.597
static,108,eMBB,207.242,5.407,9.96
static,109,eMBB,239.784,9.787,12.526
static,110,mMTC,83.618,0.489,1.458
static,111,eMBB,209.517,3.255,10.113
static,112,eMBB,206.873,6.7,10.118
static,113,mMTC,86.111,0.857,1.536
static,114,eMBB,206.871,3.848,10.056
static,115,URLLC,4.735,6.12,0.039
static,116,eMBB,240.787,3.925,12.585
static,117,eMBB,238.979,3.623,12.543
static,118,eMBB,207.953,2.007,9.947
static,119,mMTC,82.395,0.91,1.54
static,120,mMTC,83.972,0.318,1.462
static,121,eMBB,207.267,5.775,9.978
static,122,mMTC,84.854,0.11,1.489
static,123,eMBB,240.893,7.63,12.432
static,124,mMTC,72.555,0.58,1.164
static,125,mMTC,83.584,0.419,1.583
static,126,eMBB,208.967,5.397,9.989
static,127,mMTC,71.949,0.893,1.17
static,128,mMTC,71.662,0.11,1.256
static,129,eMBB,240.638,2.64,12.549
static,130,mMTC,83.644,0.734,1.579
static,131,URLLC,3.748,8.61,0.092
static,132,eMBB,207.882,4.945,10.111
static,133,eMBB,209.749,4.268,9.989
static,134,mMTC,86.028,0.639,1.455
static,135,eMBB,209.327,2.265,10.083
static,136,eMBB,208.195,9.562,10.094
static,137,mMTC,72.704,0.85,1.258
static,138,mMTC,86.032,0.724,1.449
static,139,mMTC,83.292,0.99,1.584
static,140,eMBB,210.343,3.868,10.038
static,141,eMBB,208.814,2.165,10.049
static,142,eMBB,208.343,4.973,10.033
static,143,mMTC,82.287,0.059,1.456
static,144,mMTC,84.573,0.06,1.571
static,145,mMTC,85.729,0.4,1.543
static,146,eMBB,208.356,8.73,10.062
static,147,mMTC,74.372,0.06,1.126
static,148,eMBB,209.721,9.848,9.983
static,149,mMTC,86.089,0.93,1.551
static,150,eMBB,207.58,3.558,10.102
static,151,mMTC,84.902,0.85,1.494
static,152,eMBB,209.086,5.603,10.12
static,153,eMBB,208.996,5.98,9.955
static,154,mMTC,82.649,0.8,1.541
static,155,mMTC,83.554,0.206,1.602
static,156,eMBB,210.491,6.04,9.95
static,157,mMTC,83.793,0.109,1.449
static,158,eMBB,207.419,4.688,10.07
