mode,device_id,slice_name,latency_ms,throughput_mbps,packet_loss_pct
dynamic,1,mMTC,148.265,10.732,2.714
dynamic,2,mMTC,171.389,0.621,3.504
dynamic,3,mMTC,172.842,0.503,3.446
dynamic,4,eMBB,79.454,22.667,2.627
dynamic,5,URLLC,20.829,5.063,0.477
dynamic,6,mMTC,149.982,0.694,2.779
dynamic,7,mMTC,171.453,0.482,3.474
dynamic,8,URLLC,18.11,2.656,0.573
dynamic,9,mMTC,148.579,0.749,2.817
dynamic,10,URLLC,14.764,7.676,0.284
dynamic,11,mMTC,171.954,0.448,3.336
dynamic,12,URLLC,13.476,5.767,0.383
dynamic,13,URLLC,17.916,1.826,0.415
dynamic,14,mMTC,172.723,0.74,3.46
dynamic,15,mMTC,147.564,0.429,2.658
dynamic,16,mMTC,171.319,0.453,3.321
dynamic,17,mMTC,171.895,0.315,3.443
dynamic,18,URLLC,14.7,6.254,0.419
dynamic,19,eMBB,92.289,6.416,3.432
dynamic,20,URLLC,13.49,16.718,0.345
dynamic,21,mMTC,147.749,0.222,2.787
dynamic,22,mMTC,147.558,0.738,2.697
dynamic,23,URLLC,16.348,4.733,0.418
dynamic,24,URLLC,12.986,4.744,0.326
dynamic,25,mMTC,151.292,0.323,2.83
dynamic,26,mMTC,173.101,0.469,3.337
dynamic,27,URLLC,19.965,3.88,0.562
dynamic,28,mMTC,172.049,0.45,3.498
dynamic,29,mMTC,171.979,0.052,3.417
dynamic,30,mMTC,148.824,0.341,2.714
dynamic,31,mMTC,171.798,0.1,3.432
dynamic,32,mMTC,170.23,0.053,3.453
dynamic,33,mMTC,172.045,0.056,3.484
dynamic,34,mMTC,170.759,0.714,3.444
dynamic,35,eMBB,88.551,13.045,3.258
dynamic,36,mMTC,148.91,0.268,2.828
dynamic,37,eMBB,91.658,22.912,3.315
dynamic,38,eMBB,76.941,15.807,2.749
dynamic,39,URLLC,15.706,0.896,0.334
dynamic,40,mMTC,151.215,0.088,2.792
dynamic,41,mMTC,173.508,0.205,3.384
dynamic,42,mMTC,170.791,0.718,3.492
dynamic,43,mMTC,170.872,0.193,3.479
dynamic,44,mMTC,148.515,0.598,2.671
dynamic,45,mMTC,170.055,22.123,3.405
dynamic,46,URLLC,13.917,6.092,0.424
dynamic,47,mMTC,173.693,0.117,3.44
dynamic,48,mMTC,147.478,0.16,2.669
dynamic,49,mMTC,149.894,0.236,2.72
dynamic,50,eMBB,77.125,20.243,2.679
dynamic,51,mMTC,147.482,0.601,2.785
