mode,slice_name,device_count,avg_latency_ms,p95_latency_ms,p99_latency_ms,avg_throughput_mbps,avg_packet_loss_pct,sla_violation_count,sla_violation_rate_pct,load_ratio
psdas_fixed_weights,mMTC,55,215.994,229.653,230.064,3.182,4.658,55,100.0,1.647
psdas_fixed_weights,eMBB,56,81.861,91.017,91.512,9.314,2.891,56,100.0,1.624
psdas_fixed_weights,URLLC,69,19.881,25.483,26.416,3.496,0.548,69,100.0,1.751
