mode,device_id,slice_name,latency_ms,throughput_mbps,packet_loss_pct
static,1,eMBB,186.462,4.312,7.492
static,2,eMBB,236.214,3.68,11.422
static,3,eMBB,269.863,9.91,14.287
static,4,URLLC,8.061,3.18,0.074
static,5,mMTC,91.895,0.836,1.575
static,6,URLLC,8.299,9.75,0.022
static,7,eMBB,186.206,2.54,7.359
static,8,eMBB,234.736,7.375,11.485
static,9,eMBB,235.975,7.11,11.315
static,10,eMBB,271.848,4.473,14.196
static,11,mMTC,78.868,0.13,1.303
static,12,mMTC,90.943,0.763,1.443
static,13,eMBB,236.43,4.407,11.385
static,14,eMBB,270.832,6.105,14.329
static,15,eMBB,271.527,2.545,14.309
static,16,eMBB,234.248,5.885,11.417
static,17,mMTC,90.63,0.696,1.533
static,18,eMBB,233.516,8.625,11.421
static,19,mMTC,90.723,0.243,1.578
static,20,eMBB,236.28,7.918,11.455
static,21,eMBB,270.335,7.003,14.165
static,22,eMBB,235.33,7.558,11.392
static,23,eMBB,234.252,9.652,11.361
static,24,eMBB,234.3,2.958,11.341
static,25,eMBB,269.818,4.03,14.358
static,26,eMBB,234.715,2.295,11.376
static,27,eMBB,233.416,5.973,11.492
static,28,eMBB,235.236,3.107,11.431
static,29,mMTC,89.074,0.886,1.49
static,30,mMTC,88.935,0.6,1.497
static,31,mMTC,92.184,0.442,1.602
static,32,eMBB,271.251,8.07,14.275
static,33,eMBB,235.036,9.217,11.312
static,34,eMBB,271.327,2.808,14.214
static,35,eMBB,233.959,3.42,11.333
static,36,mMTC,89.69,0.24,1.489
static,37,mMTC,79.409,0.154,1.218
static,38,eMBB,236.083,2.17,11.431
static,39,eMBB,236.68,8.203,11.322
static,40,mMTC,77.418,0.62,1.254
static,41,mMTC,92.844,0.71,1.614
static,42,mMTC,89.883,0.466,1.433
static,43,mMTC,77.657,0.649,1.312
static,44,mMTC,80.818,0.436,1.141
static,45,eMBB,270.186,5.315,14.169
static,46,eMBB,235.05,8.18,11.324
static,47,mMTC,91.943,0.748,1.59
static,48,mMTC,80.037,0.92,1.195
static,49,mMTC,91.643,0.894,1.473
static,50,eMBB,233.853,6.707,11.36
static,51,eMBB,234.392,2.14,11.378
static,52,eMBB,235.159,4.57,11.5
static,53,eMBB,236.305,2.502,11.451
static,54,eMBB,236.837,2.04,11.483
static,55,mMTC,90.664,0.619,1.485
static,56,eMBB,236.542,6.268,11.326
static,57,eMBB,236.567,6.245,11.486
static,58,eMBB,236.482,2.89,11.384
static,59,mMTC,77.65,0.16,1.207
static,60,mMTC,90.563,0.664,1.538
static,61,mMTC,92.226,0.578,1.598
static,62,URLLC,5.021,1.7,0.083
static,63,eMBB,235.893,5.835,11.338
static,64,mMTC,78.153,0.409,1.252
static,65,eMBB,234.617,8.83,11.38
static,66,mMTC,80.761,0.29,1.281
static,67,eMBB,271.702,3.155,14.34
static,68,eMBB,234.56,7.037,11.418
static,69,eMBB,235.11,6.888,11.477
static,70,URLLC,5.946,2.02,0.096
static,71,eMBB,234.053,8.71,11.355
static,72,mMTC,79.633,0.55,1.308
static,73,mMTC,90.203,0.289,1.432
static,74,eMBB,270.883,8.385,14.24
static,75,mMTC,78.136,0.997,1.163
static,76,eMBB,272.254,8.307,14.255
static,77,eMBB,235.281,7.543,11.44
static,78,mMTC,91.257,0.363,1.569
static,79,eMBB,233.45,6.543,11.432
static,80,eMBB,233.124,3.643,11.348
static,81,eMBB,233.134,4.585,11.419
static,82,mMTC,90.907,0.702,1.492
static,83,URLLC,5.681,6.45,0.213
static,84,eMBB,235.565,2.808,11.385
static,85,mMTC,77.353,0.21,1.253
static,86,mMTC,91.272,0.42,1.491
static,87,eMBB,235.115,2.498,11.313
static,88,eMBB,187.029,5.625,7.521
static,89,mMTC,80.809,0.289,1.312
static,90,eMBB,236.323,2.645,11.372
static,91,mMTC,89.321,0.48,1.583
static,92,eMBB,236.268,4.435,11.38
static,93,URLLC,4.582,8.57,0.148
static,94,eMBB,268.508,7.147,14.333
static,95,eMBB,234.307,8.262,11.442
static,96,eMBB,271.863,7.165,14.339
static,97,eMBB,234.287,5.168,11.369
static,98,eMBB,235.659,4.832,11.453
static,99,eMBB,236.344,4.518,11.343
static,100,eMBB,233.55,7.407,11.382
static,101,URLLC,7.23,5.96,0.038
static,102,eMBB,234.663,3.465,11.379
static,103,mMTC,89.974,0.098,1.592
static,104,mMTC,90.896,0.519,1.56
static,105,eMBB,233.161,5.457,11.478
static,106,eMBB,234.271,2.685,11.472
static,107,eMBB,186.997,7.835,7.42
static,108,mMTC,91.822,0.938,1.522
static,109,mMTC,92.184,0.47,1.524
static,110,eMBB,234.478,4.63,11.44
static,111,URLLC,5.706,8.39,0.197
static,112,eMBB,271.123,7.88,14.177
static,113,eMBB,235.361,3.797,11.468
static,114,URLLC,6.431,9.593,0.06
static,115,eMBB,234.892,4.115,11.357
static,116,mMTC,89.899,0.95,1.472
static,117,mMTC,78.244,0.97,1.235
static,118,URLLC,4.955,1.57,0.028
static,119,mMTC,92.576,0.47,1.451
static,120,eMBB,189.988,6.92,7.481
static,121,eMBB,234.466,9.455,11.453
static,122,URLLC,8.263,1.022,0.17
static,123,eMBB,233.864,4.298,11.482
static,124,eMBB,268.687,9.56,14.24
static,125,mMTC,90.127,0.19,1.485
static,126,eMBB,269.244,8.385,14.331
static,127,eMBB,234.476,2.92,11.375
static,128,eMBB,236.582,8.015,11.481
static,129,mMTC,89.9,0.917,1.467
static,130,eMBB,236.988,7.655,11.333
static,131,eMBB,236.209,4.655,11.382
static,132,eMBB,236.628,8.703,11.371
static,133,eMBB,187.563,4.56,7.508
static,134,eMBB,234.393,7.032,11.396
static,135,eMBB,269.786,6.098,14.334
static,136,eMBB,233.724,8.393,11.478
static,137,eMBB,236.532,9.92,11.342
static,138,eMBB,236.383,4.795,11.383
static,139,mMTC,90.142,0.48,1.604
static,140,mMTC,79.694,0.95,1.199
static,141,URLLC,5.402,6.63,0.122
static,142,eMBB,186.651,7.06,7.474
static,143,eMBB,236.574,8.87,11.508
static,144,mMTC,92.244,0.544,1.586
static,145,mMTC,89.557,0.76,1.444
static,146,mMTC,89.133,0.39,1.593
static,147,mMTC,80.508,0.235,1.22
static,148,mMTC,89.619,0.888,1.574
static,149,eMBB,270.502,5.527,14.193
static,150,eMBB,233.177,2.675,11.347
static,151,mMTC,78.353,0.14,1.21
static,152,eMBB,234.616,3.578,11.48
static,153,eMBB,234.449,3.757,11.323
static,154,eMBB,269.858,4.41,14.286
static,155,eMBB,235.686,8.168,11.51
static,156,eMBB,189.109,8.315,7.384
static,157,mMTC,80.601,0.366,1.309
static,158,mMTC,79.042,0.23,1.224
static,159,mMTC,92.884,0.761,1.55
static,160,mMTC,91.944,0.813,1.611
static,161,eMBB,268.81,3.107,14.163
static,162,eMBB,234.699,2.158,11.32
static,163,eMBB,235.47,8.213,11.488
static,164,eMBB,269.651,9.383,14.201
static,165,eMBB,234.264,7.713,11.412
static,166,URLLC,7.855,7.21,0.099
static,167,eMBB,271.802,8.783,14.356
static,168,eMBB,236.913,3.34,11.464
static,169,eMBB,236.809,3.21,11.348
static,170,eMBB,234.356,9.44,11.478
static,171,eMBB,236.746,3.828,11.366
static,172,eMBB,268.725,7.51,14.329
static,173,eMBB,235.395,9.675,11.364
static,174,mMTC,79.554,0.05,1.122
static,175,eMBB,233.466,2.84,11.464
static,176,mMTC,90.26,0.655,1.524
static,177,URLLC,8.218,7.7,0.165
static,178,mMTC,90.514,0.449,1.577
static,179,eMBB,271.867,8.66,14.307
static,180,mMTC,91.979,0.494,1.425
