mode,slice_name,device_count,avg_latency_ms,p95_latency_ms,p99_latency_ms,avg_throughput_mbps,avg_packet_loss_pct,sla_violation_count,sla_violation_rate_pct,load_ratio
static,mMTC,115,92.273,98.294,98.671,0.546,1.406,115,100.0,0.76
static,eMBB,40,92.426,104.857,105.422,11.953,3.861,40,100.0,1.783
static,URLLC,25,7.801,9.917,10.483,6.116,0.118,1,4.0,0.855
