mode,device_id,slice_name,latency_ms,throughput_mbps,packet_loss_pct
static,1,eMBB,117.553,12.659,5.55
static,2,mMTC,77.598,0.679,1.153
static,3,eMBB,102.275,5.192,4.385
static,4,eMBB,121.038,7.981,5.637
static,5,mMTC,87.368,0.518,1.479
static,6,eMBB,121.491,7.818,5.567
static,7,mMTC,87.126,0.77,1.455
static,8,mMTC,76.093,0.36,1.227
static,9,eMBB,119.716,6.848,5.559
static,10,mMTC,75.142,0.9,1.249
static,11,mMTC,87.072,0.664,1.446
static,12,URLLC,9.205,8.617,0.203
static,13,mMTC,85.78,0.75,1.545
static,14,mMTC,76.363,0.52,1.17
static,15,mMTC,87.714,0.51,1.477
static,16,URLLC,9.397,2.051,0.246
static,17,URLLC,9.262,7.164,0.077
static,18,mMTC,74.292,0.65,1.292
static,19,eMBB,117.866,11.174,5.549
static,20,mMTC,86.321,0.5,1.44
static,21,mMTC,87.314,0.23,1.51
static,22,mMTC,73.876,0.88,1.149
static,23,mMTC,87.449,0.1,1.469
static,24,mMTC,89.048,0.462,1.548
static,25,mMTC,85.892,0.962,1.53
static,26,URLLC,8.765,5.318,0.158
static,27,mMTC,77.371,0.414,1.133
static,28,mMTC,74.331,0.325,1.186
static,29,URLLC,7.171,7.521,0.145
static,30,mMTC,88.14,0.3,1.603
static,31,eMBB,119.793,7.408,5.641
static,32,mMTC,88.921,0.41,1.42
static,33,mMTC,88.29,0.74,1.514
static,34,mMTC,74.487,0.477,1.239
static,35,URLLC,10.202,8.075,0.071
static,36,URLLC,6.89,2.616,0.241
static,37,mMTC,87.62,0.099,1.467
static,38,mMTC,88.082,0.94,1.585
static,39,eMBB,119.168,3.524,5.649
static,40,mMTC,75.243,0.22,1.252
static,41,eMBB,102.692,3.85,4.446
static,42,eMBB,105.512,6.739,4.533
static,43,eMBB,118.704,7.227,5.603
static,44,URLLC,6.759,3.57,0.22
static,45,mMTC,86.317,0.18,1.536
static,46,mMTC,74.192,0.88,1.209
static,47,eMBB,105.455,5.759,4.519
static,48,eMBB,104.357,14.334,4.458
static,49,mMTC,86.811,0.25,1.598
static,50,eMBB,120.097,8.843,5.675
static,51,eMBB,82.706,4.771,2.95
static,52,mMTC,85.16,0.812,1.454
static,53,mMTC,74.831,0.27,1.201
static,54,eMBB,103.516,12.14,4.506
static,55,mMTC,85.605,0.95,1.465
static,56,URLLC,10.09,2.894,0.155
static,57,eMBB,103.668,14.767,4.37
static,58,URLLC,9.999,8.644,0.186
static,59,mMTC,86.998,0.13,1.438
static,60,URLLC,10.032,3.806,0.172
static,61,eMBB,102.029,6.016,4.509
static,62,URLLC,8.668,7.664,0.201
static,63,URLLC,7.376,7.536,0.087
static,64,mMTC,87.131,0.237,1.494
static,65,eMBB,103.0,5.248,4.479
static,66,URLLC,7.3,8.128,0.191
static,67,eMBB,105.383,11.842,4.406
static,68,mMTC,73.862,0.867,1.271
static,69,URLLC,9.325,1.979,0.191
static,70,URLLC,6.355,1.522,0.069
static,71,mMTC,85.348,0.509,1.486
static,72,URLLC,8.76,5.037,0.191
static,73,eMBB,104.344,12.172,4.467
static,74,eMBB,104.81,4.762,4.41
static,75,eMBB,102.702,13.019,4.554
static,76,mMTC,85.39,0.45,1.599
static,77,mMTC,87.684,0.485,1.469
static,78,mMTC,77.509,0.542,1.171
static,79,mMTC,87.351,0.734,1.555
static,80,mMTC,86.648,0.67,1.586
static,81,eMBB,103.785,3.278,4.372
static,82,eMBB,104.588,9.258,4.421
static,83,eMBB,117.565,11.882,5.637
static,84,eMBB,119.701,5.604,5.652
static,85,eMBB,103.081,10.686,4.494
static,86,eMBB,118.181,8.694,5.577
static,87,mMTC,85.666,0.93,1.54
static,88,URLLC,8.59,6.911,0.191
static,89,mMTC,88.242,0.869,1.516
static,90,eMBB,102.865,11.695,4.452
static,91,eMBB,102.69,6.73,4.567
static,92,eMBB,102.382,13.049,4.389
static,93,URLLC,10.226,2.338,0.153
static,94,mMTC,74.056,0.176,1.232
static,95,mMTC,85.131,0.824,1.582
static,96,URLLC,9.068,2.055,0.211
static,97,mMTC,88.464,0.852,1.48
static,98,URLLC,7.827,8.043,0.136
static,99,mMTC,76.291,0.16,1.222
static,100,eMBB,103.502,15.36,4.539
static,101,eMBB,105.877,14.975,4.555
static,102,eMBB,104.669,7.81,4.559
static,103,mMTC,86.181,0.325,1.507
static,104,URLLC,8.829,0.945,0.121
static,105,mMTC,87.392,0.6,1.554
static,106,URLLC,10.679,7.999,0.313
static,107,eMBB,104.827,3.597,4.548
static,108,eMBB,118.0,13.816,5.523
static,109,eMBB,103.642,9.598,4.477
static,110,eMBB,103.364,12.165,4.408
static,111,eMBB,120.275,7.978,5.676
static,112,eMBB,117.632,9.622,5.681
static,113,eMBB,121.446,13.523,5.598
static,114,eMBB,102.041,9.091,4.506
static,115,URLLC,7.422,8.936,0.082
static,116,URLLC,9.06,1.994,0.226
static,117,URLLC,7.252,5.889,0.184
static,118,eMBB,103.123,3.661,4.397
static,119,eMBB,81.358,11.814,2.933
static,120,URLLC,10.217,7.065,0.178
static,121,mMTC,85.607,0.27,1.478
static,122,URLLC,9.015,5.719,0.13
static,123,mMTC,87.92,0.28,1.433
static,124,URLLC,7.696,6.557,0.104
static,125,URLLC,7.745,8.013,0.224
static,126,mMTC,75.947,0.68,1.19
static,127,mMTC,85.845,0.893,1.47
static,128,mMTC,85.558,0.32,1.556
static,129,mMTC,76.306,0.5,1.249
static,130,mMTC,75.201,0.174,1.279
static,131,mMTC,85.19,0.457,1.494
static,132,URLLC,7.467,7.882,0.252
static,133,eMBB,104.92,4.568,4.439
static,134,mMTC,88.945,0.835,1.455
static,135,mMTC,76.308,0.608,1.283
static,136,URLLC,7.78,1.709,0.235
