mode,slice_name,device_count,avg_latency_ms,p95_latency_ms,p99_latency_ms,avg_throughput_mbps,avg_packet_loss_pct,sla_violation_count,sla_violation_rate_pct,load_ratio
dynamic,mMTC,76,248.665,265.644,265.904,2.465,5.559,76,100.0,1.833
dynamic,eMBB,53,119.533,134.205,134.796,7.239,4.567,53,100.0,2.194
dynamic,URLLC,51,25.836,33.422,34.954,3.885,0.696,51,100.0,2.239
