mode,slice_name,device_count,avg_latency_ms,p95_latency_ms,p99_latency_ms,avg_throughput_mbps,avg_packet_loss_pct,sla_violation_count,sla_violation_rate_pct,load_ratio
static,mMTC,111,89.879,95.679,95.824,0.519,1.421,109,98.198,0.704
static,eMBB,51,117.317,134.681,136.038,6.863,5.189,51,100.0,2.161
static,URLLC,18,6.393,8.05,8.101,5.01,0.143,0,0.0,0.632
