mode,slice_name,device_count,avg_latency_ms,p95_latency_ms,p99_latency_ms,avg_throughput_mbps,avg_packet_loss_pct,sla_violation_count,sla_violation_rate_pct,load_ratio
static,mMTC,109,80.611,86.912,87.267,0.533,1.401,62,56.881,0.539
static,eMBB,63,123.685,142.159,142.676,6.008,5.529,63,100.0,2.248
static,URLLC,8,5.422,6.852,6.881,3.55,0.11,0,0.0,0.286
