mode,device_id,slice_name,latency_ms,throughput_mbps,packet_loss_pct
dynamic,1,mMTC,156.162,14.683,2.903
dynamic,2,URLLC,24.991,10.339,0.639
dynamic,3,mMTC,156.444,0.369,2.933
dynamic,4,mMTC,156.01,0.755,2.981
dynamic,5,mMTC,156.19,15.875,2.965
dynamic,6,mMTC,182.465,0.328,3.633
dynamic,7,URLLC,16.729,3.731,0.433
dynamic,8,mMTC,156.038,13.623,3.055
dynamic,9,mMTC,181.0,0.561,3.676
dynamic,10,eMBB,85.877,18.732,3.02
dynamic,11,mMTC,182.593,0.447,3.627
dynamic,12,mMTC,183.024,0.712,3.693
dynamic,13,mMTC,156.264,0.143,2.926
dynamic,14,mMTC,179.976,0.306,3.713
dynamic,15,eMBB,85.875,13.367,2.995
dynamic,16,mMTC,179.355,0.632,3.604
dynamic,17,URLLC,22.164,4.564,0.643
dynamic,18,mMTC,180.163,0.217,3.747
dynamic,19,mMTC,180.635,0.695,3.716
dynamic,20,mMTC,182.804,0.133,3.787
dynamic,21,URLLC,17.743,5.083,0.428
dynamic,22,URLLC,15.498,9.777,0.282
dynamic,23,eMBB,86.084,20.777,2.936
dynamic,24,mMTC,180.521,0.157,3.626
dynamic,25,mMTC,158.49,0.06,3.024
dynamic,26,mMTC,158.354,0.131,2.942
dynamic,27,mMTC,181.618,0.06,3.728
dynamic,28,eMBB,63.704,1.563,1.98
dynamic,29,eMBB,62.563,1.773,1.99
dynamic,30,URLLC,15.564,4.897,0.462
dynamic,31,URLLC,15.769,3.738,0.368
dynamic,32,URLLC,15.651,19.27,0.298
dynamic,33,mMTC,181.786,0.241,3.726
dynamic,34,mMTC,181.74,0.52,3.677
dynamic,35,mMTC,182.395,0.378,3.698
dynamic,36,mMTC,156.171,15.858,2.896
dynamic,37,mMTC,180.072,0.484,3.661
dynamic,38,mMTC,179.848,0.701,3.738
dynamic,39,mMTC,157.746,0.201,2.933
dynamic,40,eMBB,64.107,1.596,1.987
dynamic,41,URLLC,17.207,7.721,0.279
dynamic,42,eMBB,96.581,5.128,3.733
dynamic,43,mMTC,159.189,0.271,2.966
dynamic,44,mMTC,155.633,0.25,3.003
dynamic,45,eMBB,84.004,15.196,2.883
dynamic,46,mMTC,156.091,0.68,2.937
dynamic,47,mMTC,157.933,0.62,2.972
