mode,slice_name,device_count,avg_latency_ms,p95_latency_ms,p99_latency_ms,avg_throughput_mbps,avg_packet_loss_pct,sla_violation_count,sla_violation_rate_pct,load_ratio
dynamic,mMTC,75,310.943,331.197,331.723,1.595,7.333,75,100.0,2.181
dynamic,eMBB,59,145.024,161.936,162.525,6.184,5.739,59,100.0,2.564
dynamic,URLLC,46,32.842,42.658,43.038,4.15,0.941,46,100.0,2.621
