mode,slice_name,device_count,avg_latency_ms,p95_latency_ms,p99_latency_ms,avg_throughput_mbps,avg_packet_loss_pct,sla_violation_count,sla_violation_rate_pct,load_ratio
dynamic,mMTC,75,273.089,292.833,293.176,2.348,6.257,75,100.0,1.978
dynamic,eMBB,62,132.281,148.636,149.241,6.006,5.166,62,100.0,2.386
dynamic,URLLC,43,29.316,38.214,38.778,4.462,0.806,43,100.0,2.417
