mode,device_id,slice_name,latency_ms,throughput_mbps,packet_loss_pct
dynamic,1,URLLC,15.93,9.679,0.407
dynamic,2,mMTC,100.809,0.79,1.467
dynamic,3,mMTC,102.261,0.656,1.408
dynamic,4,eMBB,70.766,25.559,2.238
dynamic,5,eMBB,71.337,22.973,2.254
dynamic,6,URLLC,13.505,2.055,0.328
dynamic,7,mMTC,100.872,0.847,1.436
dynamic,8,mMTC,86.722,0.834,1.171
dynamic,9,URLLC,12.175,2.617,0.367
dynamic,10,mMTC,88.057,0.089,1.053
dynamic,11,URLLC,19.769,16.876,0.452
dynamic,12,mMTC,86.698,0.85,1.153
dynamic,13,URLLC,15.569,11.709,0.337
dynamic,14,mMTC,88.942,0.54,1.151
dynamic,15,mMTC,99.39,0.566,1.3
dynamic,16,mMTC,100.738,0.44,1.283
dynamic,17,URLLC,13.037,27.146,0.313
dynamic,18,mMTC,101.189,0.145,1.46
dynamic,19,URLLC,14.748,5.125,0.381
dynamic,20,mMTC,86.714,0.137,1.114
dynamic,21,mMTC,99.574,0.178,1.429
dynamic,22,mMTC,99.383,0.881,1.339
dynamic,23,eMBB,71.622,24.153,2.366
dynamic,24,mMTC,86.182,0.42,1.095
dynamic,25,mMTC,103.117,0.571,1.472
dynamic,26,URLLC,18.36,4.889,0.35
dynamic,27,mMTC,101.778,0.565,1.432
dynamic,28,mMTC,101.468,0.068,1.46
dynamic,29,mMTC,88.198,0.451,1.108
dynamic,30,mMTC,100.65,0.132,1.355
dynamic,31,mMTC,101.217,0.066,1.394
dynamic,32,mMTC,99.649,0.068,1.415
dynamic,33,mMTC,101.464,0.94,1.446
dynamic,34,mMTC,86.978,0.429,1.134
dynamic,35,URLLC,11.203,3.778,0.206
dynamic,36,mMTC,100.736,0.612,1.469
dynamic,37,mMTC,102.487,0.789,1.356
dynamic,38,mMTC,99.557,0.67,1.453
dynamic,39,URLLC,13.925,1.01,0.282
dynamic,40,mMTC,89.84,0.11,1.162
dynamic,41,mMTC,102.928,0.26,1.346
dynamic,42,mMTC,100.211,0.919,1.454
dynamic,43,mMTC,100.292,0.248,1.442
dynamic,44,mMTC,87.141,0.75,1.041
dynamic,45,eMBB,78.655,19.512,2.84
dynamic,46,URLLC,12.136,6.893,0.373
dynamic,47,mMTC,103.112,0.152,1.403
dynamic,48,mMTC,86.104,0.206,1.039
dynamic,49,mMTC,88.519,0.3,1.09
dynamic,50,mMTC,99.742,0.791,1.383
dynamic,51,mMTC,99.308,0.278,1.426
dynamic,52,mMTC,102.114,0.67,1.284
dynamic,53,mMTC,89.785,0.496,1.102
