mode,slice_name,device_count,avg_latency_ms,p95_latency_ms,p99_latency_ms,avg_throughput_mbps,avg_packet_loss_pct,sla_violation_count,sla_violation_rate_pct,load_ratio
dynamic,mMTC,85,273.973,292.359,292.683,1.791,6.262,85,100.0,1.975
dynamic,eMBB,58,123.608,146.302,146.639,5.62,4.691,58,100.0,2.352
dynamic,URLLC,37,28.366,36.532,37.627,4.657,0.792,37,100.0,2.392
