mode,slice_name,device_count,avg_latency_ms,p95_latency_ms,p99_latency_ms,avg_throughput_mbps,avg_packet_loss_pct,sla_violation_count,sla_violation_rate_pct,load_ratio
static,mMTC,96,89.258,95.118,95.271,0.457,1.411,87,90.625,0.697
static,eMBB,63,143.212,165.396,165.924,6.217,6.558,63,100.0,2.538
static,URLLC,21,7.268,10.054,10.127,5.368,0.141,2,9.524,0.746
