mode,slice_name,device_count,avg_latency_ms,p95_latency_ms,p99_latency_ms,avg_throughput_mbps,avg_packet_loss_pct,sla_violation_count,sla_violation_rate_pct,load_ratio
static,mMTC,97,87.882,94.128,94.401,0.459,1.389,84,86.598,0.676
static,eMBB,64,141.218,159.88,160.325,5.981,6.529,64,100.0,2.47
static,URLLC,19,6.367,7.781,7.935,5.25,0.148,0,0.0,0.683
