mode,slice_name,device_count,avg_latency_ms,p95_latency_ms,p99_latency_ms,avg_throughput_mbps,avg_packet_loss_pct,sla_violation_count,sla_violation_rate_pct,load_ratio
static,mMTC,117,89.722,95.82,96.08,0.547,1.405,115,98.291,0.709
static,eMBB,50,110.017,127.072,129.226,7.878,4.756,50,100.0,2.07
static,URLLC,13,5.66,7.134,7.564,4.429,0.148,0,0.0,0.517
