mode,device_id,slice_name,latency_ms,throughput_mbps,packet_loss_pct
dynamic,1,mMTC,172.624,0.415,3.42
dynamic,2,URLLC,16.459,16.541,0.404
dynamic,3,mMTC,151.375,0.624,2.677
dynamic,4,mMTC,173.413,0.784,3.442
dynamic,5,eMBB,61.286,3.442,1.875
dynamic,6,mMTC,173.745,0.482,3.509
dynamic,7,eMBB,80.041,19.095,2.79
dynamic,8,eMBB,79.36,16.573,2.765
dynamic,9,eMBB,61.838,3.123,1.842
dynamic,10,URLLC,21.378,4.271,0.466
dynamic,11,mMTC,173.3,0.605,3.536
dynamic,12,URLLC,13.41,5.258,0.417
dynamic,13,mMTC,173.947,0.195,3.417
dynamic,14,mMTC,150.738,0.522,2.818
dynamic,15,eMBB,79.6,11.711,2.691
dynamic,16,eMBB,91.475,22.268,3.476
dynamic,17,URLLC,15.871,6.454,0.418
dynamic,18,mMTC,173.415,0.631,3.543
dynamic,19,eMBB,60.379,4.003,1.8
dynamic,20,mMTC,173.46,0.632,3.401
dynamic,21,mMTC,174.247,0.079,3.474
dynamic,22,URLLC,18.502,1.048,0.554
dynamic,23,mMTC,152.477,0.149,2.754
dynamic,24,URLLC,14.254,23.457,0.391
dynamic,25,eMBB,80.482,6.025,2.674
dynamic,26,URLLC,16.696,6.098,0.36
dynamic,27,eMBB,58.756,2.398,1.851
dynamic,28,URLLC,19.042,5.169,0.528
dynamic,29,URLLC,16.005,7.952,0.298
dynamic,30,URLLC,18.393,2.34,0.556
dynamic,31,eMBB,60.111,2.885,1.781
dynamic,32,eMBB,81.353,17.67,2.655
dynamic,33,eMBB,80.828,21.849,2.794
dynamic,34,eMBB,91.876,8.649,3.358
dynamic,35,URLLC,14.463,15.867,0.295
dynamic,36,mMTC,148.97,0.453,2.839
dynamic,37,URLLC,14.93,17.385,0.284
dynamic,38,eMBB,81.524,12.964,2.646
dynamic,39,URLLC,13.189,20.352,0.271
dynamic,40,mMTC,171.51,0.543,3.384
dynamic,41,mMTC,172.804,0.351,3.547
dynamic,42,mMTC,151.185,0.301,2.677
dynamic,43,mMTC,149.211,0.485,2.738
dynamic,44,mMTC,151.202,0.6,2.763
dynamic,45,eMBB,79.508,18.653,2.695
dynamic,46,eMBB,59.138,1.914,1.841
dynamic,47,mMTC,149.356,0.531,2.799
dynamic,48,mMTC,173.957,0.266,3.5
dynamic,49,mMTC,150.689,0.694,2.674
dynamic,50,mMTC,172.032,0.522,3.488
dynamic,51,mMTC,152.088,0.197,2.866
dynamic,52,eMBB,91.251,8.671,3.306
dynamic,53,mMTC,173.335,0.23,3.46
dynamic,54,eMBB,81.249,19.227,2.746
dynamic,55,mMTC,151.149,0.633,2.846
dynamic,56,mMTC,172.502,0.328,3.409
dynamic,57,mMTC,151.206,0.699,2.724
dynamic,58,mMTC,171.602,0.688,3.503
dynamic,59,URLLC,20.137,2.985,0.519
dynamic,60,eMBB,58.677,1.991,1.68
dynamic,61,eMBB,59.27,4.215,1.778
dynamic,62,mMTC,152.001,0.274,2.743
dynamic,63,mMTC,150.444,0.447,2.822
dynamic,64,URLLC,18.885,0.908,0.614
dynamic,65,eMBB,93.15,21.986,3.339
dynamic,66,mMTC,149.019,6.223,2.848
dynamic,67,mMTC,174.166,0.523,3.404
dynamic,68,mMTC,171.84,0.741,3.508
dynamic,69,mMTC,174.018,0.228,3.437
dynamic,70,mMTC,173.858,0.592,3.506
dynamic,71,mMTC,173.28,0.426,3.546
dynamic,72,mMTC,172.724,0.584,3.545
dynamic,73,URLLC,15.852,5.289,0.289
dynamic,74,URLLC,15.555,21.113,0.352
dynamic,75,mMTC,171.738,0.24,3.396
dynamic,76,mMTC,172.806,0.378,3.518
dynamic,77,mMTC,151.669,0.078,2.697
dynamic,78,mMTC,173.867,0.084,3.496
dynamic,79,eMBB,58.616,1.117,1.719
dynamic,80,mMTC,171.375,0.277,3.536
dynamic,81,eMBB,79.278,17.178,2.741
dynamic,82,mMTC,171.425,0.134,3.503
dynamic,83,URLLC,16.566,11.883,0.306
dynamic,84,mMTC,171.864,0.299,3.493
dynamic,85,URLLC,18.536,2.615,0.448
dynamic,86,mMTC,152.138,17.16,2.712
dynamic,87,mMTC,151.219,16.14,2.71
dynamic,88,mMTC,172.103,0.437,3.505
dynamic,89,mMTC,174.877,0.33,3.386
dynamic,90,URLLC,15.185,6.178,0.36
dynamic,91,URLLC,15.044,4.962,0.422
dynamic,92,mMTC,172.539,0.123,3.494
dynamic,93,eMBB,78.609,23.085,2.791
dynamic,94,mMTC,149.274,19.375,2.717
dynamic,95,mMTC,174.265,0.143,3.471
dynamic,96,mMTC,148.855,0.104,2.727
dynamic,97,URLLC,16.675,1.596,0.407
dynamic,98,URLLC,20.044,1.304,0.579
dynamic,99,eMBB,79.767,20.627,2.698
dynamic,100,eMBB,59.167,0.865,1.711
dynamic,101,eMBB,80.853,18.565,2.816
dynamic,102,eMBB,60.059,0.911,1.785
dynamic,103,eMBB,80.238,22.158,2.643
dynamic,104,mMTC,174.256,0.499,3.467
dynamic,105,mMTC,174.535,0.303,3.556
dynamic,106,mMTC,151.724,0.361,2.783
dynamic,107,eMBB,78.159,23.377,2.802
dynamic,108,mMTC,173.666,0.53,3.442
dynamic,109,mMTC,150.162,18.528,2.728
dynamic,110,eMBB,58.678,1.449,1.769
dynamic,111,eMBB,78.958,23.777,2.628
dynamic,112,mMTC,151.959,11.221,2.83
dynamic,113,eMBB,79.076,11.128,2.759
dynamic,114,eMBB,59.169,2.265,1.843
dynamic,115,mMTC,174.729,0.68,3.465
dynamic,116,mMTC,150.472,0.192,2.818
dynamic,117,mMTC,149.171,0.317,2.8
dynamic,118,mMTC,173.089,0.265,3.451
dynamic,119,mMTC,172.755,0.783,3.363
dynamic,120,URLLC,22.953,14.276,0.677
dynamic,121,eMBB,91.571,13.522,3.365
dynamic,122,mMTC,172.126,0.576,3.408
dynamic,123,mMTC,152.292,0.207,2.729
dynamic,124,URLLC,21.374,16.911,0.657
dynamic,125,mMTC,151.678,0.179,2.715
dynamic,126,mMTC,174.607,0.531,3.435
dynamic,127,URLLC,21.44,2.062,0.54
dynamic,128,mMTC,173.988,0.322,3.549
dynamic,129,mMTC,173.783,0.107,3.44
dynamic,130,mMTC,172.549,0.283,3.551
dynamic,131,eMBB,78.426,4.795,2.757
dynamic,132,mMTC,173.27,0.188,3.494
dynamic,133,eMBB,59.45,2.652,1.737
dynamic,134,mMTC,173.272,0.232,3.545
dynamic,135,mMTC,173.101,0.672,3.37
dynamic,136,mMTC,172.821,0.708,3.461
dynamic,137,eMBB,81.098,20.004,2.779
dynamic,138,eMBB,91.08,18.889,3.325
dynamic,139,URLLC,15.74,4.414,0.338
dynamic,140,mMTC,171.45,0.372,3.408
dynamic,141,eMBB,80.261,17.993,2.664
dynamic,142,eMBB,89.895,16.998,3.404
dynamic,143,mMTC,151.702,8.938,2.857
dynamic,144,mMTC,171.513,0.529,3.431
dynamic,145,eMBB,77.989,18.31,2.807
dynamic,146,mMTC,174.308,0.091,3.554
dynamic,147,eMBB,80.337,15.431,2.796
dynamic,148,mMTC,173.956,0.316,3.543
dynamic,149,mMTC,148.791,0.389,2.8
dynamic,150,mMTC,148.767,14.857,2.746
dynamic,151,eMBB,92.684,17.998,3.436
dynamic,152,mMTC,149.665,0.25,2.802
dynamic,153,mMTC,174.039,0.615,3.534
dynamic,154,mMTC,174.564,0.171,3.522
dynamic,155,eMBB,79.075,21.17,2.696
dynamic,156,mMTC,149.44,0.317,2.774
dynamic,157,mMTC,152.283,19.433,2.712
dynamic,158,URLLC,18.514,0.82,0.603
dynamic,159,URLLC,13.85,5.622,0.249
dynamic,160,mMTC,171.829,19.466,3.451
dynamic,161,URLLC,20.38,10.717,0.582
dynamic,162,URLLC,14.258,19.314,0.312
dynamic,163,eMBB,80.827,17.82,2.799
dynamic,164,mMTC,172.502,0.17,3.532
dynamic,165,mMTC,171.69,0.384,3.512
dynamic,166,mMTC,172.88,0.44,3.45
dynamic,167,eMBB,58.667,1.361,1.769
dynamic,168,eMBB,80.022,5.929,2.795
dynamic,169,mMTC,172.159,0.418,3.468
dynamic,170,mMTC,171.631,0.684,3.516
dynamic,171,mMTC,174.854,0.641,3.471
