mode,slice_name,device_count,avg_latency_ms,p95_latency_ms,p99_latency_ms,avg_throughput_mbps,avg_packet_loss_pct,sla_violation_count,sla_violation_rate_pct,load_ratio
static,mMTC,93,92.246,97.471,97.69,0.565,1.433,93,100.0,0.74
static,eMBB,46,94.074,108.181,108.746,10.077,3.957,46,100.0,1.812
static,URLLC,41,10.01,12.756,13.088,4.324,0.218,20,48.78,1.146
