mode,slice_name,device_count,avg_latency_ms,p95_latency_ms,p99_latency_ms,avg_throughput_mbps,avg_packet_loss_pct,sla_violation_count,sla_violation_rate_pct,load_ratio
dynamic,mMTC,120,91.877,97.001,97.237,0.585,1.173,120,100.0,0.789
dynamic,eMBB,28,65.992,74.8,75.015,17.74,2.138,28,100.0,1.405
dynamic,URLLC,32,12.582,16.699,17.406,8.186,0.304,31,96.875,1.37
