mode,slice_name,device_count,avg_latency_ms,p95_latency_ms,p99_latency_ms,avg_throughput_mbps,avg_packet_loss_pct,sla_violation_count,sla_violation_rate_pct,load_ratio
static,mMTC,83,88.758,95.231,95.417,0.512,1.395,75,90.361,0.695
static,eMBB,53,127.439,146.312,147.012,6.503,5.706,53,100.0,2.306
static,URLLC,44,11.909,13.343,15.267,4.555,0.277,39,88.636,1.271
