mode,slice_name,device_count,avg_latency_ms,p95_latency_ms,p99_latency_ms,avg_throughput_mbps,avg_packet_loss_pct,sla_violation_count,sla_violation_rate_pct,load_ratio
static,mMTC,56,77.151,82.001,82.021,0.49,1.427,22,39.286,0.438
static,eMBB,96,208.827,234.836,235.349,6.004,10.169,96,100.0,3.429
static,URLLC,28,6.689,9.258,9.735,6.057,0.14,0,0.0,0.738
