mode,device_id,slice_name,latency_ms,throughput_mbps,packet_loss_pct
dynamic,1,mMTC,283.492,0.225,6.656
dynamic,2,URLLC,25.512,7.005,0.664
dynamic,3,mMTC,247.783,0.341,5.266
dynamic,4,mMTC,284.281,0.451,6.678
dynamic,5,mMTC,247.892,10.814,5.457
dynamic,6,URLLC,32.265,8.945,0.973
dynamic,7,mMTC,247.384,4.388,5.426
dynamic,8,mMTC,283.754,0.034,6.736
dynamic,9,mMTC,248.475,12.695,5.424
dynamic,10,URLLC,33.31,1.137,0.867
dynamic,11,eMBB,123.903,9.485,4.776
dynamic,12,mMTC,282.374,0.099,6.765
dynamic,13,eMBB,124.55,7.013,4.657
dynamic,14,eMBB,123.932,4.896,4.746
dynamic,15,URLLC,31.646,1.785,0.891
dynamic,16,eMBB,123.654,9.928,4.775
dynamic,17,eMBB,124.703,9.717,4.77
dynamic,18,eMBB,124.018,3.69,4.783
dynamic,19,mMTC,283.987,0.049,6.717
dynamic,20,URLLC,31.981,0.45,0.866
dynamic,21,eMBB,143.42,3.205,5.883
dynamic,22,eMBB,122.516,2.353,4.73
dynamic,23,mMTC,285.936,8.029,6.678
dynamic,24,eMBB,122.999,9.988,4.742
dynamic,25,eMBB,124.611,2.312,4.649
dynamic,26,URLLC,25.749,3.25,0.62
dynamic,27,eMBB,140.58,4.51,5.941
dynamic,28,eMBB,123.056,5.683,4.703
dynamic,29,eMBB,143.414,6.475,5.819
dynamic,30,mMTC,245.622,9.644,5.393
dynamic,31,mMTC,283.704,0.441,6.698
dynamic,32,eMBB,125.482,2.092,4.63
dynamic,33,mMTC,285.222,0.248,6.765
dynamic,34,mMTC,284.32,0.253,6.653
dynamic,35,eMBB,123.219,4.82,4.646
dynamic,36,mMTC,282.428,0.044,6.763
dynamic,37,URLLC,23.984,0.815,0.545
dynamic,38,eMBB,125.653,4.56,4.621
dynamic,39,mMTC,245.09,12.273,5.284
dynamic,40,eMBB,122.113,2.281,4.624
dynamic,41,mMTC,283.672,0.103,6.783
dynamic,42,mMTC,284.643,0.092,6.601
dynamic,43,URLLC,30.322,2.815,0.891
dynamic,44,URLLC,32.313,5.508,0.915
dynamic,45,mMTC,283.902,0.272,6.666
dynamic,46,eMBB,122.414,3.8,4.762
dynamic,47,mMTC,282.814,0.324,6.722
dynamic,48,mMTC,284.825,0.119,6.736
dynamic,49,eMBB,123.883,8.707,4.601
dynamic,50,mMTC,245.849,0.372,5.389
dynamic,51,mMTC,285.546,0.182,6.789
dynamic,52,eMBB,123.43,9.484,4.605
dynamic,53,URLLC,31.856,2.23,0.924
dynamic,54,eMBB,125.378,9.602,4.721
dynamic,55,URLLC,32.259,8.693,0.998
dynamic,56,mMTC,246.319,0.154,5.31
dynamic,57,mMTC,247.613,0.26,5.313
dynamic,58,URLLC,30.122,2.36,0.967
dynamic,59,URLLC,32.068,2.268,0.919
dynamic,60,mMTC,245.142,4.028,5.262
dynamic,61,mMTC,282.819,0.272,6.695
dynamic,62,eMBB,125.194,9.512,4.67
dynamic,63,mMTC,283.902,0.329,6.745
dynamic,64,mMTC,246.114,9.124,5.451
dynamic,65,URLLC,38.003,3.37,1.088
dynamic,66,URLLC,22.561,8.588,0.684
dynamic,67,URLLC,24.987,8.9,0.553
dynamic,68,mMTC,282.708,0.141,6.744
dynamic,69,eMBB,124.621,5.972,4.677
dynamic,70,mMTC,247.675,0.074,5.407
dynamic,71,mMTC,284.148,0.419,6.782
dynamic,72,mMTC,246.541,0.221,5.447
dynamic,73,mMTC,284.949,0.159,6.636
dynamic,74,eMBB,124.37,4.888,4.704
dynamic,75,mMTC,282.606,0.255,6.632
dynamic,76,eMBB,123.409,2.64,4.758
dynamic,77,eMBB,143.432,8.26,5.794
dynamic,78,eMBB,124.47,5.452,4.736
dynamic,79,URLLC,29.781,5.365,0.865
dynamic,80,mMTC,282.243,0.257,6.772
dynamic,81,mMTC,283.672,0.205,6.712
dynamic,82,eMBB,140.597,9.492,5.912
dynamic,83,eMBB,125.437,4.098,4.658
dynamic,84,eMBB,141.036,7.298,5.903
dynamic,85,mMTC,245.765,13.267,5.285
dynamic,86,eMBB,143.9,2.04,5.809
dynamic,87,mMTC,247.626,0.059,5.298
dynamic,88,URLLC,23.03,3.433,0.654
dynamic,89,eMBB,125.48,2.97,4.626
dynamic,90,eMBB,142.55,9.62,5.881
dynamic,91,mMTC,284.098,0.313,6.77
dynamic,92,eMBB,141.711,2.855,5.904
dynamic,93,mMTC,283.003,0.162,6.762
dynamic,94,URLLC,30.384,3.938,0.869
dynamic,95,URLLC,32.786,8.027,0.936
dynamic,96,URLLC,29.966,4.803,0.879
dynamic,97,eMBB,125.551,9.785,4.759
dynamic,98,mMTC,284.324,0.308,6.751
dynamic,99,eMBB,123.896,6.138,4.672
dynamic,100,URLLC,22.781,3.195,0.541
dynamic,101,eMBB,124.982,9.332,4.791
dynamic,102,URLLC,31.302,3.49,0.931
dynamic,103,URLLC,32.284,4.52,0.842
dynamic,104,URLLC,25.071,0.915,0.616
dynamic,105,eMBB,125.139,8.83,4.796
dynamic,106,mMTC,285.183,0.031,6.706
dynamic,107,eMBB,122.288,3.377,4.777
dynamic,108,URLLC,32.187,3.15,0.907
dynamic,109,URLLC,36.03,5.745,1.106
dynamic,110,eMBB,140.498,5.85,5.859
dynamic,111,eMBB,123.087,8.044,4.603
dynamic,112,mMTC,285.417,0.122,6.754
dynamic,113,eMBB,123.205,9.67,4.734
dynamic,114,mMTC,245.661,0.13,5.425
dynamic,115,eMBB,125.332,9.298,4.705
dynamic,116,mMTC,246.879,7.329,5.407
dynamic,117,mMTC,282.629,0.059,6.724
dynamic,118,mMTC,283.958,0.157,6.687
dynamic,119,eMBB,123.358,2.153,4.603
dynamic,120,eMBB,142.57,3.68,5.897
dynamic,121,eMBB,123.75,6.355,4.665
dynamic,122,mMTC,282.995,5.05,6.644
dynamic,123,mMTC,285.75,0.39,6.652
dynamic,124,mMTC,245.636,13.569,5.368
dynamic,125,URLLC,37.545,8.447,1.093
dynamic,126,URLLC,25.404,1.765,0.584
dynamic,127,mMTC,285.719,0.226,6.712
dynamic,128,eMBB,124.591,7.428,4.789
dynamic,129,URLLC,37.06,7.048,1.131
dynamic,130,eMBB,123.152,2.985,4.791
dynamic,131,mMTC,282.82,0.29,6.728
dynamic,132,URLLC,31.79,7.18,0.959
dynamic,133,mMTC,283.008,0.046,6.654
dynamic,134,eMBB,123.875,6.345,4.785
dynamic,135,mMTC,283.969,0.173,6.606
dynamic,136,mMTC,246.638,0.233,5.362
dynamic,137,URLLC,33.144,4.832,0.979
dynamic,138,mMTC,283.525,12.868,6.62
dynamic,139,mMTC,247.779,0.135,5.351
dynamic,140,mMTC,282.318,0.302,6.644
dynamic,141,mMTC,284.655,0.097,6.635
dynamic,142,eMBB,122.074,8.525,4.704
dynamic,143,mMTC,248.109,0.179,5.446
dynamic,144,URLLC,30.033,6.548,0.895
dynamic,145,URLLC,34.791,2.24,1.233
dynamic,146,URLLC,25.121,1.113,0.703
dynamic,147,mMTC,247.68,12.517,5.432
dynamic,148,mMTC,284.824,0.381,6.779
dynamic,149,URLLC,22.344,7.815,0.636
dynamic,150,mMTC,245.174,12.704,5.335
dynamic,151,mMTC,248.077,5.75,5.397
dynamic,152,eMBB,122.858,7.365,4.729
dynamic,153,URLLC,24.866,2.257,0.683
dynamic,154,URLLC,25.363,6.985,0.671
dynamic,155,URLLC,23.502,3.868,0.58
dynamic,156,eMBB,141.202,9.438,5.871
dynamic,157,mMTC,248.69,5.028,5.301
dynamic,158,URLLC,22.861,1.886,0.688
dynamic,159,mMTC,282.838,0.311,6.596
dynamic,160,eMBB,122.432,5.495,4.691
dynamic,161,mMTC,247.608,0.04,5.419
dynamic,162,mMTC,283.269,0.082,6.659
dynamic,163,URLLC,32.873,6.3,0.999
dynamic,164,mMTC,283.37,0.198,6.768
dynamic,165,eMBB,122.293,3.445,4.752
dynamic,166,eMBB,123.483,4.968,4.69
dynamic,167,mMTC,245.131,0.021,5.352
dynamic,168,eMBB,124.151,3.147,4.77
dynamic,169,mMTC,283.028,0.087,6.704
dynamic,170,mMTC,245.448,0.037,5.417
dynamic,171,mMTC,248.671,0.22,5.372
dynamic,172,mMTC,284.095,0.193,6.64
dynamic,173,eMBB,121.931,2.41,4.648
