mode,slice_name,device_count,avg_latency_ms,p95_latency_ms,p99_latency_ms,avg_throughput_mbps,avg_packet_loss_pct,sla_violation_count,sla_violation_rate_pct,load_ratio
static,mMTC,84,88.891,95.531,95.63,0.477,1.399,82,97.619,0.701
static,eMBB,56,122.286,138.23,138.501,5.89,5.498,56,100.0,2.189
static,URLLC,40,11.315,13.694,15.168,4.745,0.274,32,80.0,1.243
