mode,device_id,slice_name,latency_ms,throughput_mbps,packet_loss_pct
static,1,mMTC,83.323,0.39,1.153
static,2,eMBB,110.704,3.625,5.172
static,3,mMTC,94.677,0.58,1.482
static,4,mMTC,93.14,0.41,1.539
static,5,mMTC,79.74,0.728,1.164
static,6,mMTC,93.603,0.157,1.426
static,7,URLLC,5.265,6.273,0.118
static,8,mMTC,81.467,0.759,1.244
static,9,mMTC,94.942,0.69,1.461
static,10,mMTC,81.874,0.126,1.129
static,11,mMTC,92.579,0.315,1.561
static,12,mMTC,95.566,0.881,1.562
static,13,mMTC,93.352,0.401,1.464
static,14,mMTC,95.448,0.44,1.535
static,15,mMTC,83.36,0.615,1.257
static,16,mMTC,83.204,0.893,1.21
static,17,mMTC,95.27,0.13,1.508
static,18,mMTC,95.166,0.13,1.586
static,19,URLLC,6.813,4.78,0.053
static,20,eMBB,97.495,4.444,4.09
static,21,eMBB,77.534,18.033,2.729
static,22,mMTC,82.459,0.625,1.307
static,23,mMTC,94.054,0.994,1.449
static,24,mMTC,93.758,0.72,1.493
static,25,mMTC,83.352,0.63,1.29
static,26,mMTC,92.807,0.664,1.457
static,27,eMBB,110.208,4.444,5.232
static,28,mMTC,95.024,0.462,1.531
static,29,URLLC,6.913,6.066,0.132
static,30,eMBB,95.686,8.563,4.209
static,31,mMTC,80.52,0.349,1.183
static,32,eMBB,99.514,5.283,4.126
static,33,eMBB,98.242,13.857,4.035
static,34,mMTC,92.532,0.75,1.61
static,35,mMTC,95.56,0.97,1.579
static,36,mMTC,93.379,0.85,1.48
static,37,eMBB,99.501,5.62,4.104
static,38,mMTC,83.442,0.96,1.234
static,39,URLLC,4.759,9.88,0.033
static,40,mMTC,80.786,0.107,1.124
static,41,mMTC,95.393,0.621,1.444
static,42,mMTC,91.999,0.175,1.446
static,43,mMTC,93.714,0.128,1.543
static,44,eMBB,99.406,4.095,4.069
static,45,eMBB,97.667,8.589,4.118
static,46,eMBB,97.783,14.361,4.208
static,47,mMTC,93.0,0.096,1.52
static,48,mMTC,81.595,0.636,1.2
static,49,eMBB,77.446,7.138,2.694
static,50,mMTC,93.198,0.48,1.475
static,51,mMTC,92.788,0.209,1.617
static,52,URLLC,9.047,5.82,0.09
static,53,mMTC,94.019,0.95,1.579
static,54,mMTC,95.347,0.534,1.503
static,55,URLLC,6.312,1.542,0.105
static,56,mMTC,92.326,0.331,1.443
static,57,eMBB,98.111,4.955,4.186
static,58,mMTC,79.761,0.649,1.271
static,59,eMBB,97.116,8.201,4.068
static,60,eMBB,113.551,14.403,5.134
static,61,mMTC,94.115,0.598,1.536
static,62,eMBB,79.866,8.468,2.7
static,63,mMTC,83.043,0.63,1.204
static,64,mMTC,94.654,0.39,1.516
static,65,mMTC,92.908,0.07,1.619
static,66,mMTC,82.846,0.79,1.233
static,67,URLLC,8.845,6.31,0.241
static,68,URLLC,8.477,8.321,0.091
static,69,mMTC,95.706,0.268,1.614
static,70,mMTC,82.631,0.256,1.13
static,71,mMTC,93.892,0.94,1.463
static,72,mMTC,95.87,0.741,1.421
static,73,mMTC,95.723,0.4,1.477
static,74,mMTC,95.231,0.287,1.574
static,75,mMTC,94.117,0.47,1.547
static,76,mMTC,92.252,0.15,1.602
static,77,mMTC,92.384,0.28,1.524
static,78,eMBB,77.154,7.072,2.626
static,79,mMTC,92.144,0.34,1.472
static,80,URLLC,8.696,8.08,0.251
static,81,URLLC,8.952,8.89,0.161
static,82,URLLC,7.728,1.85,0.184
static,83,mMTC,92.399,0.62,1.449
static,84,mMTC,93.246,0.826,1.567
static,85,mMTC,94.731,0.303,1.46
static,86,eMBB,96.417,10.947,4.179
static,87,mMTC,79.747,0.355,1.181
static,88,mMTC,92.846,0.229,1.507
static,89,eMBB,97.309,5.812,4.214
static,90,mMTC,93.077,0.627,1.422
static,91,eMBB,98.538,13.44,4.198
static,92,mMTC,95.512,0.069,1.6
static,93,mMTC,80.698,0.87,1.305
static,94,eMBB,79.17,11.562,2.64
static,95,eMBB,98.465,7.81,4.227
static,96,mMTC,82.327,0.92,1.216
static,97,mMTC,82.792,0.208,1.204
static,98,eMBB,96.073,16.815,4.126
static,99,eMBB,97.907,10.386,4.127
static,100,mMTC,81.536,0.31,1.17
static,101,mMTC,95.221,0.22,1.442
static,102,eMBB,76.056,10.855,2.63
static,103,eMBB,111.748,3.781,5.064
static,104,eMBB,98.477,15.02,4.143
static,105,mMTC,92.555,0.461,1.56
static,106,mMTC,92.659,0.36,1.458
static,107,mMTC,94.184,0.608,1.522
static,108,URLLC,4.996,1.24,0.042
static,109,eMBB,78.512,13.938,2.628
static,110,mMTC,93.95,0.25,1.43
static,111,URLLC,7.101,2.95,0.137
static,112,eMBB,113.345,10.039,5.248
static,113,URLLC,6.028,7.14,0.198
static,114,mMTC,94.734,0.791,1.617
static,115,mMTC,92.455,0.65,1.515
static,116,mMTC,95.816,0.92,1.534
static,117,mMTC,93.758,0.39,1.546
static,118,eMBB,97.352,15.915,4.216
static,119,URLLC,5.567,5.86,0.032
static,120,URLLC,5.567,2.474,0.163
static,121,eMBB,112.909,11.874,5.078
static,122,mMTC,82.498,0.17,1.132
static,123,mMTC,95.77,0.44,1.42
static,124,mMTC,80.378,0.97,1.14
static,125,mMTC,93.606,0.189,1.44
static,126,mMTC,93.802,0.657,1.457
static,127,mMTC,92.213,0.85,1.571
static,128,URLLC,5.489,2.341,0.124
static,129,URLLC,5.929,4.496,0.057
static,130,mMTC,92.395,0.22,1.585
static,131,eMBB,96.51,5.038,4.158
static,132,mMTC,92.639,0.63,1.55
static,133,mMTC,83.635,0.06,1.233
static,134,mMTC,80.547,0.55,1.22
static,135,eMBB,77.14,6.095,2.743
static,136,mMTC,81.88,0.17,1.224
static,137,mMTC,94.303,0.213,1.557
