mode,slice_name,device_count,avg_latency_ms,p95_latency_ms,p99_latency_ms,avg_throughput_mbps,avg_packet_loss_pct,sla_violation_count,sla_violation_rate_pct,load_ratio
dynamic,mMTC,77,265.94,284.84,285.158,2.18,6.056,77,100.0,1.935
dynamic,eMBB,55,128.676,142.301,142.727,6.232,5.006,55,100.0,2.301
dynamic,URLLC,48,28.204,35.527,36.821,3.721,0.79,48,100.0,2.349
