mode,device_id,slice_name,latency_ms,throughput_mbps,packet_loss_pct
dynamic,1,mMTC,284.808,0.342,6.763
dynamic,2,mMTC,283.674,0.212,6.745
dynamic,3,URLLC,22.879,9.345,0.58
dynamic,4,mMTC,283.815,0.319,6.753
dynamic,5,eMBB,120.41,2.018,4.631
dynamic,6,mMTC,284.179,0.431,6.68
dynamic,7,mMTC,283.758,0.027,6.607
dynamic,8,URLLC,22.02,1.112,0.512
dynamic,9,mMTC,247.221,3.661,5.424
dynamic,10,eMBB,119.72,4.089,4.683
dynamic,11,URLLC,25.071,4.317,0.651
dynamic,12,eMBB,120.244,7.205,4.691
dynamic,13,URLLC,24.232,2.472,0.613
dynamic,14,mMTC,286.138,0.303,6.617
dynamic,15,URLLC,29.739,1.222,0.963
dynamic,16,eMBB,139.299,4.428,5.82
dynamic,17,URLLC,30.287,6.043,0.992
dynamic,18,mMTC,283.799,0.366,6.652
dynamic,19,mMTC,286.103,0.217,6.672
dynamic,20,URLLC,30.634,4.997,0.957
dynamic,21,eMBB,123.229,6.168,4.635
dynamic,22,mMTC,283.393,0.036,6.735
dynamic,23,URLLC,23.475,1.585,0.686
dynamic,24,mMTC,286.207,0.226,6.786
dynamic,25,URLLC,30.233,6.317,0.922
dynamic,26,eMBB,119.87,9.62,4.599
dynamic,27,mMTC,283.127,0.25,6.728
dynamic,28,mMTC,283.951,0.329,6.739
dynamic,29,mMTC,245.782,14.579,5.431
dynamic,30,URLLC,22.338,5.407,0.639
dynamic,31,eMBB,122.136,6.983,4.696
dynamic,32,eMBB,122.361,5.367,4.537
dynamic,33,eMBB,121.139,7.546,4.639
dynamic,34,mMTC,284.862,0.09,6.648
dynamic,35,eMBB,141.167,8.387,5.82
dynamic,36,mMTC,285.617,0.385,6.609
dynamic,37,mMTC,247.378,0.032,5.346
dynamic,38,eMBB,123.272,4.093,4.663
dynamic,39,mMTC,245.449,0.057,5.3
dynamic,40,URLLC,30.145,3.345,0.947
dynamic,41,eMBB,119.946,4.575,4.667
dynamic,42,eMBB,121.84,5.367,4.609
dynamic,43,eMBB,120.194,6.08,4.586
dynamic,44,eMBB,91.264,2.314,2.917
dynamic,45,mMTC,245.951,0.331,5.423
dynamic,46,mMTC,245.816,13.794,5.417
dynamic,47,URLLC,24.146,2.045,0.511
dynamic,48,mMTC,283.5,0.255,6.774
dynamic,49,eMBB,122.897,4.57,4.669
dynamic,50,mMTC,283.268,0.441,6.74
dynamic,51,mMTC,246.679,0.381,5.392
dynamic,52,URLLC,23.397,1.924,0.65
dynamic,53,mMTC,282.646,0.024,6.789
dynamic,54,mMTC,285.009,0.344,6.601
dynamic,55,eMBB,140.89,3.373,5.74
dynamic,56,mMTC,246.185,10.023,5.458
dynamic,57,mMTC,283.462,0.306,6.621
dynamic,58,mMTC,285.488,0.066,6.729
dynamic,59,mMTC,247.075,0.218,5.285
dynamic,60,URLLC,23.734,10.258,0.586
dynamic,61,mMTC,285.024,0.144,6.708
dynamic,62,URLLC,32.147,4.896,0.89
dynamic,63,eMBB,140.524,9.457,5.766
dynamic,64,eMBB,120.612,5.875,4.651
dynamic,65,eMBB,138.288,2.678,5.712
dynamic,66,mMTC,284.935,0.311,6.617
dynamic,67,eMBB,121.866,5.03,4.641
dynamic,68,mMTC,283.808,12.259,6.698
dynamic,69,mMTC,245.441,0.242,5.298
