mode,device_id,slice_name,latency_ms,throughput_mbps,packet_loss_pct
dynamic,1,URLLC,10.879,7.143,0.324
dynamic,2,mMTC,106.788,0.779,1.575
dynamic,3,URLLC,17.347,12.585,0.422
dynamic,4,mMTC,105.552,0.184,1.461
dynamic,5,mMTC,106.584,0.683,1.462
dynamic,6,URLLC,12.791,4.366,0.338
dynamic,7,mMTC,92.475,0.079,1.109
dynamic,8,mMTC,104.35,0.337,1.432
dynamic,9,eMBB,64.553,19.043,2.061
dynamic,10,mMTC,91.974,0.339,1.127
dynamic,11,mMTC,105.043,0.99,1.548
dynamic,12,mMTC,104.74,0.826,1.592
dynamic,13,eMBB,75.937,26.575,2.503
dynamic,14,mMTC,106.158,0.966,1.448
dynamic,15,mMTC,107.123,0.734,1.507
dynamic,16,mMTC,107.72,0.503,1.457
dynamic,17,URLLC,14.393,3.94,0.467
dynamic,18,mMTC,104.207,0.881,1.469
dynamic,19,mMTC,106.433,0.562,1.419
dynamic,20,eMBB,63.48,16.767,2.009
dynamic,21,eMBB,62.549,9.871,1.991
dynamic,22,URLLC,16.653,2.824,0.462
dynamic,23,eMBB,66.238,17.406,2.069
dynamic,24,mMTC,93.287,0.335,1.221
dynamic,25,mMTC,106.934,0.924,1.55
dynamic,26,mMTC,106.015,0.792,1.474
dynamic,27,URLLC,12.62,2.176,0.167
dynamic,28,mMTC,92.905,0.665,1.187
dynamic,29,mMTC,90.323,0.841,1.285
dynamic,30,mMTC,93.2,0.85,1.29
dynamic,31,mMTC,107.56,0.814,1.486
dynamic,32,eMBB,65.233,6.849,2.037
dynamic,33,eMBB,62.775,7.933,2.077
dynamic,34,mMTC,105.673,7.953,1.434
dynamic,35,mMTC,104.736,0.209,1.563
dynamic,36,mMTC,104.685,0.085,1.439
dynamic,37,mMTC,90.746,0.076,1.211
dynamic,38,eMBB,65.532,24.487,2.126
dynamic,39,mMTC,107.829,0.459,1.553
dynamic,40,eMBB,73.261,26.809,2.617
dynamic,41,eMBB,63.643,16.461,1.99
dynamic,42,mMTC,106.459,0.145,1.482
dynamic,43,eMBB,63.386,8.878,1.973
dynamic,44,mMTC,107.181,0.186,1.419
dynamic,45,mMTC,105.539,0.621,1.449
dynamic,46,mMTC,93.537,0.58,1.244
dynamic,47,mMTC,92.968,0.077,1.152
dynamic,48,mMTC,105.781,0.598,1.422
dynamic,49,URLLC,16.486,6.789,0.341
dynamic,50,mMTC,93.948,0.465,1.201
dynamic,51,mMTC,106.13,0.586,1.584
dynamic,52,URLLC,15.6,11.73,0.329
dynamic,53,mMTC,107.014,0.077,1.502
dynamic,54,mMTC,92.033,0.74,1.299
dynamic,55,mMTC,91.947,0.207,1.299
dynamic,56,mMTC,105.08,0.529,1.398
dynamic,57,mMTC,93.323,0.641,1.278
dynamic,58,URLLC,11.101,7.436,0.36
dynamic,59,mMTC,105.416,0.496,1.572
dynamic,60,mMTC,106.98,0.411,1.468
dynamic,61,mMTC,104.648,0.133,1.555
dynamic,62,mMTC,106.271,0.512,1.494
dynamic,63,URLLC,16.92,12.211,0.388
dynamic,64,mMTC,92.818,0.691,1.201
dynamic,65,mMTC,107.77,0.8,1.414
dynamic,66,mMTC,107.501,0.473,1.525
dynamic,67,mMTC,107.723,0.239,1.492
dynamic,68,mMTC,105.569,0.303,1.479
dynamic,69,URLLC,11.767,1.254,0.244
dynamic,70,mMTC,104.364,0.543,1.532
dynamic,71,mMTC,105.979,0.756,1.508
dynamic,72,mMTC,90.668,0.167,1.24
dynamic,73,eMBB,65.535,21.492,2.135
dynamic,74,mMTC,105.063,0.651,1.452
dynamic,75,eMBB,63.01,18.169,1.97
dynamic,76,URLLC,14.603,12.174,0.333
dynamic,77,URLLC,14.334,5.882,0.438
dynamic,78,URLLC,15.903,13.602,0.347
dynamic,79,mMTC,105.439,0.438,1.491
dynamic,80,URLLC,17.109,4.803,0.402
dynamic,81,mMTC,105.317,0.375,1.43
dynamic,82,mMTC,93.755,0.424,1.215
dynamic,83,mMTC,107.274,0.836,1.466
dynamic,84,eMBB,64.801,9.201,2.14
dynamic,85,eMBB,66.161,22.976,2.1
dynamic,86,mMTC,106.522,0.517,1.587
dynamic,87,URLLC,15.794,8.361,0.372
dynamic,88,mMTC,107.503,0.871,1.541
dynamic,89,eMBB,75.562,14.7,2.527
dynamic,90,mMTC,105.611,0.179,1.397
dynamic,91,mMTC,105.505,0.614,1.516
dynamic,92,mMTC,105.948,0.523,1.499
dynamic,93,mMTC,106.791,0.698,1.553
dynamic,94,eMBB,62.751,17.579,2.016
dynamic,95,mMTC,106.428,26.701,1.524
dynamic,96,mMTC,104.972,0.601,1.563
dynamic,97,eMBB,64.95,30.447,2.11
dynamic,98,mMTC,107.218,0.692,1.465
dynamic,99,URLLC,11.755,27.311,0.328
dynamic,100,URLLC,12.487,5.686,0.317
dynamic,101,URLLC,12.539,6.581,0.36
dynamic,102,eMBB,63.638,24.325,2.045
dynamic,103,mMTC,104.425,0.213,1.543
dynamic,104,mMTC,107.913,0.596,1.481
dynamic,105,mMTC,104.742,0.566,1.536
dynamic,106,mMTC,94.029,0.921,1.277
dynamic,107,mMTC,105.686,0.506,1.462
dynamic,108,eMBB,66.263,22.904,2.124
dynamic,109,mMTC,107.213,0.285,1.502
dynamic,110,mMTC,105.91,0.123,1.546
dynamic,111,mMTC,104.863,0.708,1.486
dynamic,112,mMTC,106.886,0.652,1.553
dynamic,113,URLLC,17.868,8.766,0.385
dynamic,114,mMTC,91.718,0.313,1.217
dynamic,115,mMTC,107.4,0.891,1.461
dynamic,116,mMTC,106.347,0.379,1.471
dynamic,117,eMBB,65.077,13.318,2.116
dynamic,118,mMTC,91.597,0.887,1.248
